@relation ionosphere-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute att1 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute att35 {g,b}

@data
0,1,1,1,0,1,0,1,1,0.5,0.5,1,0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,1,1,0.5,0.5,1,1,0.5,0.5,0,0,0.5,0.5,0.376383,0.250227,0.214147,0.764639,0.46695,0.460863,0.669128,0.73708,0.201892,0.531547,0.288991,0.840574,0.388649,0.846435,0.533505,0.907356,0.492736,b
1,0.663945,0.55521,0.57985,0.64654,0.5701,0.872425,0.374345,0.959965,0.417485,0.63332,0.18143,0.624325,0.01175,0.498315,0.383865,0.400455,0.34739,0.25557,0.42787,0.050045,0.546725,0.35542,0.641535,0.4072,0.697995,0.44251,0.655025,0.52807,0.607215,0.6027,0.56688,0.63211,0.400098,0.396544,0.209134,0.046826,0.528741,0.985775,0.033529,0.970643,0.097885,0.188343,0.478006,0.244254,0.421528,0.426715,0.683093,0.756765,0.357296,g
1,0.736685,0.597635,0.531065,0.408285,0.81158,0.50503,0.72781,0.47781,0.782545,0.508875,0.723375,0.637575,0.85799,0.48077,0.778105,0.56213,0.7071,0.55769,0.763835,0.51421,0.755915,0.446745,0.739645,0.488165,0.73257,0.516295,0.76775,0.62574,0.659765,0.427515,0.673075,0.49852,0.949132,0.300841,0.806838,0.55616,0.054165,0.496632,0.567441,0.08653,0.766624,0.658556,0.285551,0.283849,0.467847,0.249075,0.255476,0.34605,0.761569,g
1,0.92868,0.500375,0.909635,0.47162,0.887605,0.47909,0.921585,0.545185,0.93129,0.559745,0.940255,0.46938,0.89171,0.51755,0.918595,0.46602,0.91785,0.42905,0.940625,0.505975,0.952575,0.5112,0.89843,0.49029,0.911915,0.48161,0.940625,0.467885,0.86968,0.49029,0.895445,0.45407,0.274006,0.189124,0.909208,0.05341,0.736115,0.842361,0.901715,0.895713,0.44033,0.613453,0.968001,0.253902,0.954511,0.722178,0.755834,0.762054,0.382581,g
1,1,0,1,1,1,0,1,0,1,0,1,0.4908,1,0,1,1,1,0.072085,1,1,1,0,0.5,0.5,1,1,1,0.104295,1,1,1,1,0.01582,0.589905,0.915039,0.67453,0.547546,0.659651,0.015719,0.393713,0.366898,0.924101,0.928869,0.953878,0.504393,0.485727,0.259148,0.759781,0.57387,b
1,0.2291,0.574305,0.33127,0.866875,0.76006,0.43034,0.659445,0.465945,0.603715,0.42415,0.73684,0.54489,0.781735,0.4226,0.582045,0.726005,0.66873,0.51703,0.75232,0.535605,0.181115,0.19195,1,0.828175,0.70674,0.29942,0.42415,0.55573,0.511995,0.7791,0.76316,0.45511,0.409566,0.368246,0.411843,0.707842,0.617863,0.11407,0.200236,0.403862,0.412115,0.384914,0.352194,0.018971,0.60365,0.896636,0.725746,0.803208,0.359187,b
1,0.93524,0.690135,0.820495,0.84606,0.656735,0.933125,0.480335,0.9537,0.289135,0.89673,0.147195,0.7578,0.094755,0.613675,0.09432,0.437305,0.16263,0.30949,0.30833,0.185695,0.434935,0.14619,0.57776,0.167895,0.69272,0.24216,0.762865,0.350515,0.781195,0.47031,0.7573,0.583225,0.364514,0.082678,0.925679,0.526649,0.867902,0.761098,0.615512,0.835671,0.652209,0.391653,0.207148,0.020149,0.84351,0.85268,0.462644,0.132074,0.647706,g
1,0.695895,0.468285,0.98732,0.52164,1,1,0.679105,0.576495,0.77239,0.5653,0.807835,0.08955,0.78918,0.83955,0.833955,0.44776,0.73321,0.442165,0.82787,0.57396,0.916045,0.72761,0.735075,0.58209,0.746545,0.57315,0.662315,0.48694,0.69559,0.567605,0.672055,0.563775,0.122157,0.62693,0.007538,0.356369,0.889205,0.475197,0.513096,0.252077,0.934125,0.675745,0.299803,0.841096,0.220216,0.01946,0.179356,0.556397,0.922751,b
1,0.93516,0.73486,0.769725,0.910805,0.5519,0.976375,0.309835,0.93958,0.130305,0.79113,0.039505,0.583655,0.087915,0.37529,0.203085,0.18329,0.37994,0.085595,0.594115,0.106505,0.757785,0.21285,0.84637,0.375785,0.845485,0.55242,0.76399,0.69881,0.62987,0.782865,0.466305,0.78776,0.230764,0.001351,0.645868,0.493481,0.862589,0.854784,0.437812,0.51286,0.037372,0.184711,0.476067,0.006324,0.491774,0.276433,0.562867,0.407243,0.92919,g
1,0.87042,0.52487,0.89537,0.512715,0.892875,0.518965,0.83115,0.54974,0.839005,0.65576,0.87967,0.53674,0.873475,0.54221,0.853405,0.460735,0.818065,0.5,0.850105,0.556775,0.840915,0.560925,0.83508,0.577225,0.82079,0.56804,0.828535,0.587695,0.798795,0.573485,0.787275,0.57557,0.848948,0.436214,0.412942,0.719328,0.335238,0.641732,0.680907,0.028712,0.429736,0.949933,0.672589,0.821711,0.98483,0.059926,0.599209,0.868986,0.214271,g
1,0.824735,0.46052,0.79132,0.4281,0.434355,0.39308,0.64898,0.522015,0.69048,0.368305,0.644655,0.340015,0.517295,0.405265,0.601345,0.352795,0.57598,0.35474,0.547565,0.342375,0.53278,0.366025,0.51502,0.37438,0.49977,0.38395,0.48694,0.394355,0.476415,0.40525,0.50668,0.363995,0.795176,0.553613,0.698679,0.520483,0.395145,0.700052,0.148178,0.798738,0.410795,0.220646,0.260525,0.098601,0.291765,0.846387,0.190997,0.259463,0.430692,g
1,0.788235,0.492155,0.70196,0.5,0.692155,0.564705,0.7,0.47059,0.782355,0.57059,0.733335,0.541175,0.762745,0.47255,0.790195,0.507845,0.75098,0.5,0.72941,0.533335,0.790195,0.541175,0.74902,0.50196,0.743005,0.550195,0.731375,0.541175,0.72549,0.617645,0.715685,0.586275,0.260075,0.258924,0.194714,0.127822,0.422412,0.747021,0.59683,0.655945,0.354009,0.650228,0.344353,0.535221,0.643438,0.182758,0.205144,0.3749,0.582274,g
1,0.645365,0.550125,0.61654,0.586465,0.518795,0.67168,0.56015,0.63158,0.53133,0.606515,0.476375,0.563835,0.468335,0.539535,0.46836,0.520485,0.472845,0.50704,0.47917,0.4986,0.48562,0.49412,0.491225,0.492475,0.49557,0.492625,0.4986,0.49375,0.50048,0.49526,0.50145,0.496765,0.03723,0.485371,0.800973,0.600117,0.994075,0.170507,0.263836,0.427317,0.622128,0.51747,0.718066,0.432754,0.814269,0.976333,0.778829,0.375994,0.596559,g
1,0.81755,0.47806,0.88265,0.51484,0.80716,0.68014,0.82679,0.49769,0.821015,0.54157,0.89723,0.28291,0.862585,0.774825,0.79792,0.569285,0.81755,0.6097,0.816395,0.37298,0.854755,0.576795,0.823325,0.615475,0.843875,0.58852,0.808315,0.538105,0.83158,0.599205,0.845265,0.683605,0.927477,0.326609,0.602995,0.754452,0.103449,0.858683,0.682888,0.852245,0.119304,0.351111,0.064883,0.98015,0.919208,0.466737,0.908299,0.485187,0.404272,g
1,1,0.548855,1,0.560985,1,0.61287,0.99301,0.546185,0.97465,0.596055,0.96496,0.62144,0.946205,0.641715,0.927645,0.633605,0.91828,0.665645,0.916965,0.65849,0.874145,0.697985,0.880965,0.67329,0.84226,0.71373,0.81382,0.730155,0.783955,0.735165,0.77126,0.754515,0.29861,0.369027,0.84572,0.781888,0.716399,0.795474,0.129513,0.051535,0.452552,0.341874,0.459562,0.726534,0.675289,0.123892,0.220935,0.189878,0.324839,g
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0.300008,0.10844,0.964049,0.580582,0.206415,0.195868,0.982492,0.542658,0.74435,0.767866,0.302666,0.642213,0.806286,0.881716,0.296193,0.870625,0.953442,b
1,0.93789,0.518635,0.949755,0.501715,0.94605,0.50255,0.931675,0.5,0.975155,0.537265,0.935105,0.50497,0.931515,0.505755,0.919255,0.468945,0.92857,0.51242,0.92091,0.508015,0.91743,0.508745,0.897515,0.47826,0.910555,0.510165,0.90994,0.54348,0.903785,0.51154,0.90044,0.512205,0.326509,0.530597,0.74396,0.117195,0.026656,0.287212,0.500308,0.351782,0.069811,0.201744,0.606537,0.627184,0.23842,0.570156,0.471837,0.114124,0.157012,g
1,1,0.525745,0.996815,0.550615,0.98071,0.57378,0.977565,0.36752,0.83013,0.773505,0.90213,0.626415,0.868905,0.6369,0.833875,0.64357,0.798075,0.64652,0.76247,0.646,0.72791,0.64238,0.695115,0.63613,0.66465,0.627765,0.636905,0.61784,0.612135,0.60689,0.59043,0.595415,0.737816,0.86429,0.522115,0.432353,0.592495,0.644082,0.391562,0.360229,0.344061,0.751432,0.327756,0.337879,0.820131,0.099498,0.904429,0.555248,0.14078,g
1,0.84722,0.694445,0.5,0.5,0.335315,0.849205,0.5,0.5,0.5,0.5,0.5,0.5,0.603175,0.37897,0.60516,0.59722,0.732145,0.890875,0.5,0.5,0.5,0.5,0.867065,0.636905,0.88095,0.81746,0.5,0.5,0.5,0.5,0.5,0.5,0.90241,0.935964,0.903624,0.747775,0.451495,0.035235,0.363684,0.593301,0.792146,0.232989,0.955682,0.375703,0.961168,0.808771,0.256848,0.743299,0.910046,b
1,0.727275,0.545455,0.81818,0.545455,0.636365,0.59091,0.81818,0.5,0.68182,0.454545,0.727275,0.454545,0.74306,0.493285,0.81818,0.40909,0.727275,0.5,0.68182,0.454545,0.636365,0.59091,0.68182,0.454545,0.67221,0.49116,0.636365,0.5,0.68182,0.5,0.644925,0.49084,0.863738,0.394474,0.762578,0.810986,0.442036,0.306377,0.325871,0.643769,0.942264,0.699809,0.411695,0.56315,0.728362,0.287923,0.068327,0.890856,0.766046,g
1,1,0.556925,0.850095,0.43928,0.90797,0.548385,0.855785,0.505695,0.780835,0.4611,0.84535,0.56262,0.79317,0.519925,0.765655,0.48292,0.84725,0.58444,0.86338,0.536055,0.66034,0.52941,0.766605,0.686905,0.74545,0.589755,0.5759,0.66224,0.720705,0.594485,0.780835,0.5759,0.974205,0.875468,0.14047,0.52621,0.446953,0.41009,0.768809,0.265971,0.577695,0.753251,0.713708,0.386338,0.577359,0.072686,0.73747,0.829412,0.100578,g
1,0.86207,0.49458,0.89852,0.50542,0.9,0.500985,0.895075,0.50542,0.89212,0.495075,0.91675,0.516255,0.925615,0.508375,0.900495,0.49606,0.895565,0.48522,0.879805,0.51675,0.87389,0.527585,0.863055,0.49261,0.890205,0.50306,0.870445,0.474875,0.91478,0.51478,0.895075,0.50394,0.374334,0.460309,0.094126,0.171161,0.558216,0.602879,0.981866,0.280401,0.096194,0.552235,0.414529,0.768863,0.976702,0.661048,0.469045,0.245786,0.867482,g
1,0,0.640525,0.61111,0.575165,0.121535,0.14508,0.346405,0.85621,0,1,0.091505,0.669935,0.104575,0.48693,0.009805,0.084965,0.199345,0.22876,0.477125,0.084965,0.97059,0.02941,0,0.284315,0.871925,0.54588,0,0.526145,0.591505,0.51307,0.298995,0.258795,0.011913,0.411622,0.539873,0.04169,0.666552,0.911397,0.113355,0.610576,0.218836,0.346291,0.956707,0.215868,0.920896,0.223813,0.098238,0.815002,0.787622,b
1,0.978295,0.540715,0.987435,0.471665,0.985825,0.45758,0.980485,0.467195,0.973585,0.506395,0.97718,0.416025,0.97306,0.402515,0.99815,0.33866,0.951715,0.32049,0.95714,0.36342,0.9507,0.350965,0.999495,0.296265,0.93622,0.32707,0.960295,0.346905,0.919755,0.304695,0.91083,0.294135,0.676303,0.490462,0.446413,0.199095,0.014066,0.816883,0.51567,0.144443,0.615783,0.527411,0.517145,0.442895,0.696105,0.900381,0.504603,0.682085,0.20362,g
1,0.94058,0.637375,0.860625,0.714405,0.807795,0.81831,0.694125,0.95251,0.549155,0.98064,0.399515,0.946,0.321315,0.8875,0.17443,0.81105,0.10616,0.727675,0.09072,0.595475,0.080285,0.459605,0.10833,0.36822,0.162215,0.272445,0.22634,0.19571,0.34744,0.1665,0.40344,0.122015,0.815577,0.870162,0.079913,0.468768,0.702982,0.895442,0.1719,0.290765,0.1577,0.57101,0.207865,0.094839,0.235748,0.010239,0.905478,0.353585,0.028502,g
1,0.59733,0.528625,0.52099,0.625955,0.447215,0.74433,0.408395,0.408395,0.290075,0.530535,0.2729,0.5458,0.41794,0.34733,0.448475,0.301525,0.59351,0.412215,0.67006,0.440235,0.64313,0.419845,0.608225,0.62346,0.519565,0.65546,0.480915,0.63168,0.41603,0.58397,0.349235,0.33206,0.561453,0.448757,0.059916,0.896997,0.191363,0.669721,0.742184,0.978413,0.715964,0.049978,0.83587,0.176494,0.396757,0.994862,0.816059,0.132847,0.491578,g
1,0.95187,0.49198,1,0.540105,1,0.50802,0.96524,0.502675,0.967915,0.49198,1,0.5,1,0.532085,1,0.524065,0.95722,0.52139,0.983955,0.510695,0.99465,0.49198,0.981285,0.52674,0.98487,0.52226,0.938505,0.50535,1,0.545455,0.989305,0.532085,0.386997,0.070912,0.651829,0.094327,0.407068,0.83113,0.44583,0.63626,0.006132,0.356858,0.969004,0.732733,0.983539,0.749713,0.72674,0.180302,0.546844,g
1,0.82061,0.507015,0.67073,0.487805,0.763755,0.51733,0.59756,0.560975,0.716565,0.523775,0.609755,0.52439,0.64634,0.5,0.682925,0.5,0.658535,0.536585,0.634145,0.560975,0.61849,0.529065,0.609755,0.54878,0.59652,0.528205,0.58705,0.52752,0.59756,0.5,0.585365,0.536585,0.469414,0.913765,0.042298,0.483666,0.727157,0.125911,0.972938,0.282092,0.308195,0.361779,0.849149,0.304746,0.867928,0.895854,0.500114,0.247835,0.004342,g
1,0.956205,0.521735,0.970955,0.5114,0.973525,0.526725,0.96791,0.506605,0.959555,0.53174,0.96383,0.560335,0.96024,0.531055,0.944495,0.56361,0.91872,0.572195,0.904915,0.559245,0.885205,0.57111,0.878775,0.556495,0.86775,0.56641,0.831935,0.5765,0.854625,0.55377,0.82629,0.557235,0.606978,0.001362,0.892577,0.869438,0.28077,0.84267,0.43484,0.015302,0.810272,0.029556,0.791497,0.839471,0.356557,0.097467,0.842868,0.356157,0.698377,g
1,0.934445,0.464445,1,0.48753,1,0.465555,0.93889,0.50111,0.91778,0.46778,1,0.463565,1,0.4,0.934445,0.526665,0.94,0.48111,1,0.44237,1,0.406665,0.92222,0.51778,1,0.42919,0.91111,0.426665,1,0.421955,1,0.27889,0.40426,0.006017,0.254926,0.316151,0.881517,0.025581,0.075651,0.009072,0.698122,0.320613,0.274974,0.971518,0.38325,0.176101,0.637306,0.725812,0.562047,g
1,0.666665,0.375,0.72222,0.61111,0.694445,0.583335,0.708335,0.569445,0.75,0.444445,0.774555,0.457785,0.791665,0.666665,0.77778,0.51389,0.625,0.40278,0.73611,0.47222,0.76389,0.48611,0.694445,0.541665,0.707715,0.42872,0.59722,0.430555,0.68462,0.425955,0.541665,0.25,0.161816,0.549826,0.097809,0.617554,0.865099,0.113983,0.640583,0.325967,0.359382,0.212457,0.340109,0.653689,0.287136,0.299594,0.08606,0.818137,0.590237,g
1,0.971655,0.599795,0.98066,0.704015,0.90257,0.782845,0.783435,0.85415,0.70918,0.91615,0.574695,0.947445,0.525835,0.96841,0.37629,0.919695,0.285945,0.87777,0.248745,0.812815,0.172425,0.75214,0.155745,0.65456,0.114515,0.578095,0.12297,0.478005,0.124005,0.410395,0.16534,0.328165,0.039693,0.245413,0.716649,0.971555,0.732749,0.606807,0.78648,0.708175,0.667655,0.987041,0.392326,0.011571,0.610631,0.599938,0.983211,0.374623,0.984712,g
1,1,0.7891,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.18602,1,0,1,0,1,0,1,0,1,0,1,0,0.465251,0.13204,0.487451,0.175857,0.871073,0.542947,0.432602,0.987817,0.116338,0.152538,0.652039,0.488543,0.773462,0.397033,0.503338,0.17336,0.665756,b
1,0.5,0.5,0,0,0,1,0.5,0.5,0,1,1,1,1,0,0.5,0.5,0.5,0.5,0,0,0,1,1,0.71875,1,0,0.5,0.5,0,0,0,1,0.065987,0.382563,0.989927,0.001549,0.586184,0.513311,0.351925,0.733194,0.067965,0.130075,0.008378,0.254578,0.024584,0.84052,0.810574,0.566373,0.179838,b
1,0.94104,0.426805,0.96704,0.444715,0.9605,0.41775,0.941535,0.41482,0.94231,0.340955,0.926345,0.342685,0.91058,0.32038,0.903405,0.33184,0.876215,0.26489,0.852775,0.264235,0.83075,0.249575,0.806485,0.25957,0.78402,0.226855,0.750895,0.20073,0.735375,0.213115,0.710945,0.20957,0.706443,0.288747,0.528416,0.398188,0.357446,0.660381,0.957636,0.406739,0.812406,0.237091,0.388629,0.73156,0.829862,0.23448,0.985161,0.20505,0.065797,g
1,0.97941,0.550645,1,0.49041,0.991565,0.512775,0.98487,0.45342,0.994775,0.48642,0.9899,0.48452,1,0.473285,1,0.474105,0.9692,0.507785,0.9881,0.45358,0.989445,0.47341,0.957835,0.421625,0.978385,0.465025,0.95489,0.506535,1,0.446015,0.96572,0.46556,0.07736,0.829873,0.295725,0.588207,0.320296,0.4332,0.163657,0.525914,0.499199,0.539182,0.871612,0.328495,0.5743,0.156152,0.582748,0.119662,0.269585,g
0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.805231,0.903889,0.61131,0.579309,0.071173,0.164877,0.630679,0.744161,0.273359,0.086867,0.737873,0.027291,0.5322,0.926393,0.476114,0.866351,0.179127,b
1,1,0.379745,1,0.398735,0.93671,0.449365,0.94304,0.50633,1,0.55696,0.962025,0.531645,0.92405,0.481015,0.816455,0.316455,0.93671,0.49367,0.968355,0.531645,1,0.62658,0.810125,0.310125,0.923185,0.4723,1,0.468355,0.765825,0.51266,0.91772,0.48734,0.775601,0.330753,0.31481,0.744846,0.687802,0.235354,0.696743,0.954322,0.095482,0.510179,0.433591,0.816813,0.65936,0.50287,0.091491,0.831445,0.398684,g
1,0.99411,0.510935,0.96551,0.6705,0.91952,0.67611,0.87353,0.74453,0.86792,0.759395,0.77538,0.800895,0.71565,0.831185,0.659,0.852215,0.641895,0.844365,0.537575,0.86848,0.53169,0.85642,0.417555,0.84857,0.41722,0.80255,0.418955,0.779025,0.326415,0.720975,0.332585,0.687325,0.110866,0.723465,0.564876,0.023222,0.116937,0.693594,0.188332,0.092473,0.453188,0.951187,0.873986,0.269572,0.135164,0.049675,0.364583,0.957902,0.510777,g
1,0.550675,0.554055,0.5,0.5,0.5,0.5,0.77365,0.91216,0.655405,1,0.5,0.5,0.5,0.5,0.68581,0,0.66554,0,0.5,0.5,0.5,0.5,0.28716,0,1,0,0.777025,0.381755,0.5,0.5,0.5,0.5,0.55777,0.71106,0.529233,0.879287,0.016543,0.968175,0.618366,0.663745,0.640513,0.526286,0.411392,0.452998,0.470959,0.608056,0.9409,0.988489,0.063936,b
0,1,0,1,1,0,0,1,0,0.5,0.5,0.5,0.5,0,1,1,0,1,0,0.125,1,1,0,1,0,1,0,0,0,0.5,0.5,1,0,0.480123,0.55185,0.661053,0.55257,0.095041,0.452905,0.043345,0.315317,0.973596,0.585809,0.59118,0.101362,0.460022,0.258975,0.049995,0.877725,0.044729,b
1,1,0.52535,1,0.554135,1,0.59749,1,0.642265,1,0.67413,1,0.691305,0.972875,0.714405,0.94563,0.751955,0.87953,0.794005,0.90322,0.79981,0.89789,0.81379,0.833215,0.81971,0.797085,0.847175,0.74769,0.86342,0.735135,0.858445,0.666905,0.876215,0.573589,0.921642,0.371824,0.481909,0.319998,0.670217,0.827074,0.229758,0.308435,0.636326,0.618977,0.615883,0.662139,0.957214,0.418577,0.756565,0.255116,g
1,0,0,0.24653,1,1,0,1,0.769095,0.5,0.5,0.61979,0,1,1,0.5,0.5,1,1,1,1,0.5,0.5,0.14236,1,0.666665,0,1,0,0.84896,0,0.737845,1,0.709438,0.401529,0.505664,0.200003,0.380382,0.701074,0.688351,0.90591,0.183871,0.088785,0.180688,0.509999,0.014032,0.073206,0.131622,0.036645,0.824398,b
1,0.950735,0.70893,0.820655,0.878625,0.6522,0.97574,0.397755,0.98267,0.222585,0.905955,0.090715,0.754745,0.01507,0.551725,0.04272,0.34294,0.149185,0.172695,0.33823,0.055005,0.529325,0.02914,0.722415,0.08923,0.870525,0.223845,0.947075,0.406375,0.939465,0.601795,0.852775,0.77426,0.57117,0.523476,0.544526,0.633009,0.613357,0.876509,0.666597,0.147652,0.933352,0.446186,0.36784,0.625383,0.386452,0.403334,0.307182,0.621512,0.259703,g
1,1,0.64023,1,0.512385,1,0.53882,1,0.521585,0.99381,0.66633,1,0.527445,1,0.52192,0.97875,0.37701,0.921855,0.45666,1,0.52075,0.999665,0.63688,1,0.30472,0.98207,0.48913,0.933735,0.6168,0.97289,0.389895,0.901775,0.463355,0.670294,0.088147,0.568973,0.921749,0.149755,0.516037,0.04448,0.128849,0.050996,0.604935,0.544428,0.787838,0.13449,0.156266,0.727307,0.816545,0.39347,g
1,0.95588,0.45588,0.985295,0.588235,0.911765,0.54412,0.95588,0.485295,0.985295,0.411765,0.985295,0.57353,0.97059,0.514705,1,0.5,1,0.5,0.882355,0.558825,0.941175,0.514705,0.92647,0.514705,0.963315,0.513,0.97059,0.441175,0.985295,0.52941,0.95588,0.52941,0.615208,0.40966,0.377727,0.612161,0.649352,0.453836,0.96644,0.8668,0.36387,0.796705,0.311839,0.585005,0.589169,0.348673,0.57502,0.240293,0.352388,g
1,0.75056,0.48202,0.80562,0.50674,0.79438,0.507865,0.79438,0.51236,0.83371,0.497755,0.858425,0.476405,0.832585,0.504495,0.786515,0.51236,0.823595,0.46292,0.78427,0.570785,0.78764,0.48202,0.732585,0.52472,0.78294,0.50412,0.7382,0.48202,0.773035,0.55281,0.80337,0.45955,0.357862,0.237723,0.83357,0.292844,0.394427,0.830911,0.027422,0.398787,0.201724,0.515757,0.370108,0.154471,0.832757,0.734798,0.892169,0.457758,0.855757,g
1,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.73872,0.05451,0.24248,0.727445,0.022555,0.642855,0.82331,1,0.5,0.5,0.5,0.5,0.81015,0.601505,0,0,1,0,1,1,0.5,0.5,0.5,0.5,0.455368,0.976333,0.599723,0.508585,0.32765,0.881974,0.554887,0.895079,0.739251,0.863978,0.682998,0.835876,0.225574,0.778972,0.991714,0.555558,0.535349,b
1,0.997695,0.470555,0.926215,0.51153,0.91699,0.31146,1,0.5188,0.926215,0.411225,0.798775,0.275275,0.80268,0.308885,0.92178,0.30729,0.79106,0.33904,0.784855,0.35163,0.68473,0.263215,0.784055,0.244145,0.70539,0.26916,0.60633,0.32955,0.711335,0.227565,0.593205,0.2735,0.063139,0.427514,0.824592,0.97495,0.476834,0.992423,0.753773,0.599128,0.50771,0.916602,0.318756,0.086842,0.631149,0.662872,0.197693,0.469415,0.654315,g
1,0.973245,0.50446,0.986435,0.4987,0.99461,0.50186,0.979005,0.50799,0.97027,0.51765,0.986065,0.523595,0.993125,0.50929,0.971385,0.535675,0.992755,0.49647,0.98885,0.5249,0.98179,0.53549,0.96637,0.540505,0.976215,0.52178,0.987365,0.50409,0.989225,0.535305,1,0.4987,0.667808,0.426071,0.013556,0.701189,0.510013,0.937812,0.708006,0.627782,0.342397,0.552278,0.267392,0.489006,0.821692,0.159434,0.971245,0.690309,0.115418,g
1,0.916835,0.65728,0.827705,0.788355,0.67481,0.853385,0.586465,0.894735,0.40512,0.89943,0.291355,0.832705,0.157895,0.73872,0.126375,0.59746,0.1391,0.475565,0.18985,0.359025,0.254175,0.232685,0.367115,0.16993,0.49235,0.15147,0.61354,0.17786,0.7155,0.24397,0.82331,0.349625,0.124968,0.564814,0.042385,0.561815,0.754496,0.535326,0.98095,0.719778,0.525461,0.382933,0.187312,0.335665,0.175989,0.687533,0.185293,0.11443,0.218415,g
1,1,0.620385,0.999075,0.501845,0.90122,0.349335,0.949595,0.38257,0.853215,0.379615,0.869275,0.347305,0.85746,0.31961,0.73597,0.194055,0.702365,0.224705,0.805205,0.30336,0.76588,0.336595,0.61983,0.23929,0.64604,0.25805,0.563885,0.304285,0.578285,0.243355,0.591765,0.266985,0.991438,0.14371,0.311415,0.928268,0.78617,0.510696,0.70809,0.868972,0.531159,0.074554,0.364043,0.204189,0.567207,0.593122,0.604392,0.529803,0.876261,g
1,0.91754,0.54149,0.868695,0.42647,0.921745,0.472165,0.952205,0.47689,0.946955,0.56565,0.905985,0.533615,0.896535,0.455355,1,0.489495,0.983195,0.53309,0.938025,0.505775,0.887605,0.53309,0.97689,0.47899,0.917395,0.500615,1,0.564075,0.9333,0.44643,0.95273,0.478465,0.019939,0.545821,0.896884,0.802979,0.554271,0.989601,0.765052,0.487292,0.372033,0.356638,0.950169,0.506725,0.614203,0.398314,0.513111,0.10883,0.566807,g
1,0.625,0.583335,0.733335,0.633335,0.59518,0.61983,0.53883,0.599695,0.50535,0.57461,0.488165,0.55094,0.481575,0.531585,0.48117,0.51729,0.48385,0.50766,0.48763,0.501785,0.49137,0.498635,0.494515,0.497305,0.496895,0.49707,0.49853,0.4974,0.499555,0.49796,0.500125,0.498545,0.662507,0.560435,0.146266,0.381225,0.105935,0.758555,0.432262,0.836446,0.44075,0.652637,0.094344,0.054121,0.349322,0.161414,0.239106,0.528346,0.432461,g
1,0.97026,0.492345,0.97085,0.505005,0.97497,0.49264,0.97939,0.4947,0.973205,0.48145,0.985865,0.491165,0.985275,0.480565,0.977325,0.47968,0.97615,0.476445,0.971145,0.489105,0.964075,0.477915,0.960245,0.47762,0.963475,0.470865,0.95171,0.462605,0.959955,0.46378,0.960245,0.4629,0.667985,0.484382,0.705719,0.359983,0.942233,0.195473,0.335905,0.344086,0.685215,0.884174,0.201336,0.318137,0.932569,0.194211,0.261275,0.85136,0.924598,g
1,1,0.35786,1,0.37327,0.973115,0.32453,1,0.34717,0.96368,0.254715,0.95409,0.279405,0.878615,0.205505,0.84874,0.209905,0.798115,0.212105,0.842295,0.145125,0.772325,0.063365,0.74607,0.133335,0.67752,0.11973,0.63176,0.108805,0.58302,0.134275,0.56997,0.15,0.224411,0.005221,0.006304,0.51878,0.92343,0.23673,0.150275,0.802535,0.081916,0.394257,0.35227,0.323209,0.789238,0.931931,0.761517,0.865042,0.620884,g
1,0.830805,0,1,1,1,0.163395,0.904465,0.29777,1,0,1,0.053125,1,0.866965,0.587945,0.85491,1,0.89018,1,0.92634,1,0,1,0.926785,1,0.457145,0.97991,0.31875,1,0.82634,1,0.67366,0.735271,0.19104,0.177148,0.16595,0.60832,0.220737,0.683692,0.304285,0.836666,0.931174,0.513424,0.401873,0.675127,0.987385,0.593078,0.54986,0.749967,b
