@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R24-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=a numeric
@attribute var_0=b numeric
@attribute var_0=c numeric
@attribute var_0=d numeric
@attribute var_1 numeric
@attribute var_2=b numeric
@attribute var_2=c numeric
@attribute var_2=d numeric
@attribute var_2=e numeric
@attribute var_2=f numeric
@attribute var_2=g numeric
@attribute var_2=h numeric
@attribute var_2=a numeric
@attribute var_3 numeric
@attribute var_4=c numeric
@attribute var_4=d numeric
@attribute var_4=e numeric
@attribute var_4=f numeric
@attribute var_4=g numeric
@attribute var_4=h numeric
@attribute var_4=a numeric
@attribute var_4=b numeric
@attribute var_5 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute label {0,1}

@data
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,1,0,0,0,0.714286,0.003303,0.966499,0.9241,0.999706,0.374591,0.04745,0.328364,0.806719,0.493083,0.175641,0.179575,0.820031,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.142857,0.421563,0.000067,0.967814,0.35963,0.331224,0.163081,0.444136,0.88124,0.333778,0.45176,0.394143,0.207096,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0.285714,0.408694,0.328404,0.765733,0.636942,0.868278,0.13691,0.407049,0.246943,0.661431,0.622614,0.281184,0.713033,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.571429,0.007546,0.240711,0.283616,0.294996,0.809737,0.86136,0.416687,0.606257,0.20739,0.617175,0.164022,0.269434,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,1,0,0,0,0,0.84658,0.349002,0.982841,0.660531,0.517046,0.971514,0.121672,0.596247,0.620768,0.715074,0.660436,0.306421,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,1,0,0,1,0.96548,0.245141,0.937233,0.882133,0.676973,0.124275,0.877433,0.75164,0.771502,0.961038,0.021539,0.882305,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.714286,0,1,0,0,0,0,0,0,0.714286,0.561934,0.251288,0.814466,0.634615,0.1389,0.134212,0.241456,0.186497,0.056304,0.516674,0.203086,0.243907,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.714286,0.788455,0.940719,0.898277,0.149113,0.517348,0.253408,0.578519,0.919096,0.478972,0.566007,0.206781,0.305553,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.714286,0,0,0,0,0,0,0,1,0.714286,0.779889,0.587437,0.051377,0.427027,0.921017,0.207821,0.465844,0.386598,0.515751,0.560159,0.140295,0.500581,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.142857,0,1,0,0,0,0,0,0,1,0.362741,0.653186,0.961287,0.742997,0.033909,0.396643,0.124202,0.286929,0.234483,0.224211,0.074557,0.393732,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.142857,0.386716,0.839431,0.172513,0.757932,0.857094,0.923784,0.355886,0.444872,0.813016,0.855782,0.125553,0.346173,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.571429,0,0,0,0,0,0,1,0,0,0.326897,0.119548,0.288319,0.747673,0.721434,0.862119,0.444138,0.927668,0.497848,0.020021,0.255219,0.396913,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.857143,0.731706,0.522928,0.324,0.6062,0.702102,0.351272,0.160946,0.132519,0.158273,0.789657,0.072165,0.365245,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.142857,0.237333,0.267885,0.510937,0.40435,0.304979,0.798692,0.441297,0.034196,0.924247,0.191463,0.41784,0.988364,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.142857,0.233563,0.134207,0.886869,0.375851,0.253022,0.591469,0.411843,0.215509,0.948012,0.501922,0.747389,0.686691,1
0,0,1,0,0.666667,0,0,0,0,0,1,0,0,0.714286,0,0,0,0,0,0,0,1,0,0.848928,0.728893,0.762664,0.262032,0.377457,0.332758,0.310579,0.706747,0.09998,0.485082,0.256833,0.296441,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.285714,0,0,0,1,0,0,0,0,1,0.724895,0.530032,0.629537,0.974903,0.014163,0.691902,0.401486,0.032248,0.398648,0.584532,0.369322,0.824856,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.428571,0,1,0,0,0,0,0,0,0.285714,0.069288,0.294032,0.263025,0.535342,0.919847,0.501284,0.27426,0.203076,0.182338,0.469131,0.573125,0.968031,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.285714,0,0,1,0,0,0,0,0,0.285714,0.718393,0.580284,0.691171,0.208997,0.555663,0.745625,0.924125,0.704362,0.457294,0.18855,0.702621,0.784641,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,0,1,0,0,0.714286,0.395247,0.785107,0.324252,0.697016,0.637627,0.570884,0.73032,0.804189,0.50218,0.519916,0.570959,0.540897,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.428571,0.028298,0.183208,0.892011,0.142105,0.123753,0.390146,0.894304,0.757946,0.673294,0.880752,0.39917,0.332922,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0.857143,0,0,0,0,0,0,0,1,0.285714,0.890202,0.050134,0.90175,0.582424,0.297024,0.582783,0.059782,0.697945,0.437807,0.446134,0.74143,0.652266,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.571429,0.430745,0.983105,0.116754,0.326699,0.311389,0.1709,0.716599,0.182607,0.964093,0.839416,0.579757,0.588642,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0.428571,0,0,1,0,0,0,0,0,1,0.010867,0.050326,0.059421,0.533465,0.494672,0.213519,0.589135,0.532888,0.118737,0.966066,0.95385,0.860999,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.428571,0,0,0,0,1,0,0,0,0.142857,0.296586,0.380327,0.767088,0.055699,0.847838,0.484133,0.527249,0.20567,0.459055,0.229121,0.902892,0.333898,1
0,1,0,0,0.333333,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.842052,0.253054,0.970936,0.35916,0.544279,0.291226,0.45394,0.544652,0.767965,0.502444,0.626022,0.110697,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,1,0,0,0,0,0.714286,0.380275,0.673412,0.529482,0.038562,0.815819,0.064043,0.678767,0.30887,0.854821,0.844409,0.616823,0.6984,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,1,0,0,0,0.285714,0.548058,0.795617,0.328056,0.140315,0.413885,0.557335,0.359722,0.407275,0.74131,0.009866,0.094536,0.111078,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,1,1,0.198413,0.423202,0.9543,0.15384,0.854785,0.229007,0.088624,0.264876,0.965789,0.362146,0.340875,0.119601,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,0.142857,0.099275,0.134673,0.277078,0.155572,0.897323,0.51354,0.486222,0.211776,0.572431,0.799575,0.556164,0.16497,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.285714,0.68155,0.378796,0.592366,0.180568,0.158951,0.351748,0.323105,0.221002,0.403318,0.792437,0.572182,0.73089,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.571429,0,0,0,1,0,0,0,0,0.285714,0.582582,0.146165,0.254528,0.456208,0.453454,0.443881,0.031123,0.224335,0.582118,0.57646,0.201459,0.218269,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.142857,0.032835,0.555162,0.685049,0.660809,0.328642,0.268287,0.537423,0.107443,0.567252,0.967927,0.163921,0.580154,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.142857,1,0,0,0,0,0,0,0,0,0.654144,0.890596,0.343166,0.867019,0.396789,0.951773,0.139331,0.326413,0.860449,0.153122,0.411645,0.160201,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,1,0,0,0,0.428571,0.977104,0.302283,0.653965,0.295711,0.383583,0.590518,0.643191,0.89737,0.383358,0.16134,0.271135,0.331069,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.571429,0.943198,0.508489,0.019413,0.440633,0.37308,0.601835,0.21391,0.289169,0.680397,0.555842,0.139896,0.651229,1
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.285714,0.834013,0.455644,0.886402,0.527416,0.496693,0.137252,0.324343,0.496245,0.470255,0.171091,0.510238,0.349467,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.571429,0.465417,0.96088,0.413294,0.642601,0.303479,0.506365,0.854767,0.284501,0.651496,0.487308,0.848093,0.005962,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.714286,0,0,0,1,0,0,0,0,0.428571,0.098789,0.907943,0.562555,0.209162,0.257007,0.948576,0.772603,0.287688,0.669458,0.464829,0.328302,0.327114,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0,0.354457,0.579687,0.451985,0.794597,0.230861,0.946291,0.921166,0.285075,0.172149,0.360929,0.620161,0.908388,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.571429,0,0,0,1,0,0,0,0,0.714286,0.464209,0.191827,0.520654,0.515929,0.520297,0.598363,0.263583,0.613241,0.122102,0.220741,0.828211,0.845244,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0.47027,0.642797,0.508054,0.553095,0.751897,0.366457,0.464195,0.255668,0.989169,0.371586,0.323068,0.986799,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,1,0,0.428571,0.467401,0.91354,0.406099,0.497964,0.155994,0.769792,0.944615,0.713378,0.325956,0.356464,0.545785,0.5302,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,0,0,1,0,0.428571,0.692777,0.438716,0.423504,0.450831,0.968475,0.335077,0.525239,0.288172,0.923166,0.317673,0.936589,0.525731,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,1,0.195045,0.12729,0.60068,0.929535,0.24901,0.308707,0.455415,0.9071,0.856316,0.885454,0.924958,0.70352,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.571429,0.959508,0.535628,0.030699,0.77843,0.142068,0.307213,0.046593,0.082619,0.068347,0.139253,0.422931,0.842277,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.428571,0.73059,0.990205,0.677981,0.355257,0.565047,0.219657,0.252655,0.03746,0.684372,0.190652,0.487114,0.678806,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.428571,0.355789,0.2197,0.54127,0.333522,0.484632,0.282101,0.39028,0.426544,0.025341,0.387193,0.757297,0.10411,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,0,0,1,0.857143,0.277059,0.287706,0.381067,0.486332,0.337984,0.319485,0.759551,0.460362,0.276638,0.055292,0.940663,0.107737,1
0,0,1,0,0.666667,0,0,0,0,0,1,0,0,0.571429,0,0,0,1,0,0,0,0,0,0.816067,0.317487,0.4241,0.814685,0.769634,0.694192,0.211179,0.575052,0.975641,0.088106,0.990505,0.616561,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0.857143,0,0,0,0,0,1,0,0,1,0.139051,0.669147,0.368532,0.349043,0.687949,0.513273,0.71156,0.103976,0.909049,0.540689,0.726968,0.027549,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.571429,1,0,0,0,0,0,0,0,0.571429,0.244984,0.867271,0.643472,0.887584,0.69681,0.127733,0.680562,0.683922,0.65625,0.719949,0.464734,0.856093,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0.571429,0,0,0,0,1,0,0,0,0,0.99753,0.683565,0.225027,0.837857,0.22865,0.907521,0.319273,0.376121,0.87931,0.050863,0.748692,0.512343,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.714286,0,0,0,0,0,1,0,0,0,0.116779,0.35418,0.37848,0.20062,0.19423,0.694741,0.30612,0.698097,0.543127,0.263126,0.553509,0.777524,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.285714,0,0,0,0,1,0,0,0,0.285714,0.160992,0.955387,0.482331,0.57547,0.672582,0.225381,0.119604,0.946942,0.551086,0.173825,0.276685,0.080553,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0.714286,1,0,0,0,0,0,0,0,1,0.861619,0.473941,0.594805,0.877453,0.091277,0.166215,0.844582,0.347897,0.80203,0.541935,0.547006,0.172332,1
0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.714286,0.726598,0.089928,0.64709,0.232139,0.492681,0.238804,0.636361,0.684248,0.413645,0.139395,0.281489,0.260926,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.285714,0.597441,0.640089,0.089925,0.263739,0.84614,0.19642,0.053024,0.155303,0.815349,0.321195,0.553775,0.105391,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.428571,0.83489,0.148535,0.481292,0.706654,0.949035,0.182428,0.221307,0.268834,0.590533,0.98336,0.685551,0.96935,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.142857,0,0,0,1,0,0,0,0,0.428571,0.015923,0.699504,0.882881,0.955415,0.261387,0.230102,0.274942,0.602661,0.343522,0.872916,0.539981,0.707479,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.285714,1,0,0,0,0,0,0,0,0.571429,0.45165,0.783214,0.031583,0.821284,0.039238,0.364068,0.696789,0.267143,0.480871,0.757856,0.282257,0.59888,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.481146,0.571092,0.069678,0.385888,0.371246,0.932461,0.107213,0.866139,0.629619,0.977839,0.877245,0.850908,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.857143,0,0,0,1,0,0,0,0,0.428571,0.360525,0.370586,0.153526,0.433036,0.180985,0.436646,0.671034,0.688606,0.466887,0.377778,0.317863,0.975307,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,0.714286,0.649571,0.772473,0.515412,0.499467,0.934162,0.231739,0.644009,0.766284,0.005709,0.57669,0.020186,0.485615,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0.299997,0.735015,0.526879,0.113595,0.685495,0.046393,0.647214,0.305011,0.871255,0.943098,0.982418,0.5806,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0.571429,0,0,0,0,0,0,0,1,0,0.169904,0.049513,0.004225,0.288377,0.21424,0.314257,0.043776,0.838035,0.809582,0.53601,0.184756,0.663051,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.857143,0.428292,0.300755,0.407995,0.800257,0.330367,0.822186,0.297361,0.259235,0.597854,0.626905,0.305787,0.696589,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0.142857,0.271449,0.573543,0.718179,0.220709,0.985155,0.161759,0.415364,0.672515,0.67043,0.243378,0.148469,0.525227,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.285714,0,1,0,0,0,0,0,0,1,0.549831,0.762948,0.615444,0.070222,0.590449,0.920846,0.522235,0.740684,0.139519,0.469031,0.204851,0.371208,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.428571,0,0,0,0,0,0,1,0,0.285714,0.299547,0.421106,0.166142,0.836639,0.940133,0.470883,0.269403,0.932958,0.472078,0.996894,0.543597,0.786254,1
0,0,0,1,1,0,1,0,0,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.571429,0.786801,0.61734,0.494934,0.940581,0.335323,0.59326,0.168234,0.7548,0.886403,0.6651,0.677985,0.359655,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,0.571429,0.50669,0.301088,0.933779,0.040266,0.941591,0.044628,0.031022,0.697122,0.552368,0.403752,0.264457,0.483707,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.629461,0.138531,0.859648,0.346341,0.052003,0.486147,0.522443,0.263955,0.918523,0.190835,0.392915,0.442815,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0.428571,0,0,0,1,0,0,0,0,0.142857,0.657905,0.74406,0.875742,0.864416,0.794035,0.995645,0.360001,0.028508,0.94727,0.252751,0.859852,0.027183,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0.285714,0,0,0,0,0,0,1,0,0.142857,0.548753,0.646621,0.152064,0.698836,0.901426,0.644334,0.956908,0.227095,0.716094,0.851484,0.164028,0.775278,1
0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.259002,0.21869,0.621156,0.735743,0.473796,0.351203,0.274444,0.92876,0.738335,0.575591,0.031787,0.821379,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0.571429,0.604832,0.152095,0.323373,0.176864,0.167343,0.428372,0.343245,0.315465,0.471243,0.096194,0.065255,0.165308,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0.285714,0,0,0,0,0,1,0,0,0.428571,0.466277,0.890052,0.513492,0.517483,0.999223,0.899666,0.32409,0.073556,0.812068,0.861788,0.611527,0.99103,1
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.857143,0.735097,0.718779,0.176581,0.652894,0.906197,0.812339,0.108657,0.331768,0.934693,0.187186,0.174592,0.439101,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0.142857,0.986271,0.984699,0.355915,0.857206,0.374898,0.368336,0.30932,0.984368,0.589824,0.642067,0.63412,0.985069,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.142857,0,1,0,0,0,0,0,0,0,0.655323,0.134727,0.169386,0.406687,0.856584,0.77668,0.054473,0.610099,0.981019,0.56357,0.196383,0.291673,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,0,0,1,0,0.571429,0.52417,0.977315,0.583217,0.616894,0.293487,0.272497,0.291987,0.538405,0.536821,0.90506,0.38245,0.087338,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.557476,0.730863,0.92293,0.028678,0.916891,0.760918,0.308282,0.923993,0.32606,0.489639,0.457431,0.276727,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.857143,0,0,0,0,0,0,1,0,0.142857,0.589446,0.063821,0.731409,0.412705,0.528815,0.025504,0.894141,0.969102,0.508849,0.062165,0.521938,0.111196,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.037828,0.437244,0.932511,0.165458,0.749703,0.391081,0.030775,0.679934,0.08009,0.327503,0.023049,0.837843,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.285714,0,0,1,0,0,0,0,0,0,0.717328,0.635748,0.326082,0.541764,0.203755,0.149766,0.130758,0.75949,0.245299,0.425406,0.696963,0.80537,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.571429,0.938941,0.416771,0.226359,0.009702,0.321574,0.946705,0.748381,0.423675,0.07033,0.023887,0.929137,0.533331,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.571429,0.414704,0.720744,0.560617,0.823316,0.366527,0.678465,0.27255,0.080795,0.567065,0.413133,0.210119,0.748397,1
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.571429,0.039123,0.866196,0.968564,0.686887,0.436755,0.282226,0.432782,0.936701,0.116411,0.650946,0.776383,0.857089,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0.142857,1,0,0,0,0,0,0,0,0,0.389038,0.60405,0.385355,0.131589,0.559005,0.08785,0.484965,0.678603,0.087954,0.948415,0.655383,0.758992,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.857143,0.77296,0.824275,0.25225,0.941143,0.573476,0.167636,0.69842,0.450186,0.692364,0.090942,0.182674,0.307816,1
0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.714286,0.868902,0.095785,0.878798,0.647721,0.310621,0.349956,0.239469,0.358949,0.498167,0.764962,0.626298,0.099688,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.142857,0.4165,0.076901,0.579087,0.772582,0.581367,0.26323,0.739065,0.75379,0.658747,0.204625,0.839824,0.608926,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.714286,0,0,0,0,0,0,0,1,0.714286,0.074719,0.158892,0.021958,0.108079,0.741455,0.945587,0.743185,0.476652,0.72846,0.585422,0.870258,0.0011,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.285714,1,0,0,0,0,0,0,0,0.285714,0.420698,0.49907,0.77124,0.928443,0.048625,0.193286,0.874568,0.22663,0.998488,0.073158,0.170698,0.23149,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.285714,1,0,0,0,0,0,0,0,0.285714,0.148302,0.862581,0.246927,0.576322,0.708123,0.927411,0.883017,0.078262,0.553576,0.386899,0.510002,0.284147,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0.285714,0,0,0,1,0,0,0,0,0.714286,0.826701,0.423515,0.311848,0.400412,0.397511,0.433534,0.828862,0.067781,0.740052,0.153437,0.832835,0.622569,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.142857,1,0,0,0,0,0,0,0,0.857143,0.099793,0.876117,0.380785,0.516547,0.176031,0.37301,0.430315,0.601949,0.443538,0.218534,0.20339,0.107574,1
0,1,0,0,0.333333,0,1,0,0,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0.428571,0.946584,0.875859,0.360115,0.33044,0.016767,0.977243,0.110326,0.253641,0.501513,0.436643,0.564661,0.791275,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,1,0,0,1,0.580586,0.967799,0.855912,0.194876,0.751613,0.81772,0.502203,0.286681,0.721402,0.285992,0.362575,0.118136,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,0,0,1,0,0.571429,0.743116,0.766128,0.937131,0.977416,0.989566,0.994787,0.115598,0.999507,0.33913,0.949876,0.120388,0.1549,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.571429,0.540835,0.223968,0.307821,0.686804,0.558125,0.507123,0.525654,0.693036,0.336059,0.267695,0.803652,0.53076,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.571429,0.592157,0.376466,0.028488,0.647038,0.225561,0.951512,0.827929,0.752711,0.83403,0.190705,0.289688,0.797456,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.285714,0.080142,0.952888,0.931594,0.017673,0.888614,0.559012,0.200399,0.98799,0.808686,0.077662,0.447879,0.916053,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.361276,0.734896,0.599808,0.737222,0.055655,0.898769,0.231178,0.994647,0.600569,0.334491,0.248239,0.542983,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,0.428571,0.050006,0.488353,0.218021,0.213604,0.319625,0.374699,0.206774,0.896031,0.161429,0.539771,0.945577,0.722489,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.142857,0,0,0,0,0,1,0,0,1,0.988193,0.71498,0.771262,0.301397,0.59806,0.902946,0.810533,0.379051,0.649994,0.304318,0.73524,0.495949,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.857143,0.216644,0.357852,0.940526,0.290237,0.21927,0.889476,0.654598,0.468928,0.886928,0.688314,0.343775,0.810613,1
0,1,0,0,0.333333,0,0,0,0,0,0,1,0,0.142857,0,1,0,0,0,0,0,0,0.285714,0.99262,0.9512,0.647184,0.782019,0.454262,0.827338,0.761063,0.983855,0.29297,0.043375,0.803981,0.951103,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.142857,0,0,1,0,0,0,0,0,0,0.042765,0.530139,0.513988,0.456614,0.833231,0.502113,0.519163,0.076517,0.267257,0.659673,0.168733,0.526624,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,1,0.605116,0.909933,0.546866,0.816666,0.543469,0.931715,0.775183,0.703984,0.514588,0.579635,0.141564,0.825112,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.714286,0,0,0,1,0,0,0,0,0.571429,0.396898,0.707062,0.096535,0.061563,0.3823,0.773202,0.560452,0.270835,0.600895,0.389968,0.54439,0.092659,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.142857,0,0,0,0,0,1,0,0,0.428571,0.446539,0.705837,0.632632,0.269041,0.134139,0.004412,0.530132,0.062414,0.005443,0.722683,0.203878,0.012336,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.571429,1,0,0,0,0,0,0,0,0.714286,0.748865,0.874474,0.055422,0.05991,0.855052,0.232208,0.471655,0.425952,0.146301,0.583512,0.217878,0.341139,1
0,1,0,0,0.333333,0,1,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0,0.941685,0.503508,0.181283,0.887236,0.381191,0.991801,0.246561,0.966863,0.282361,0.482518,0.66191,0.317077,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.428571,0,0,0,1,0,0,0,0,0.857143,0.659987,0.577096,0.668065,0.02588,0.429235,0.883069,0.253092,0.305839,0.840707,0.666933,0.613158,0.07051,1
0,0,0,1,1,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,0.142857,0.900717,0.594247,0.995007,0.241598,0.927481,0.339981,0.939315,0.189427,0.582396,0.550189,0.905484,0.864651,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0.142857,0,0,1,0,0,0,0,0,0.142857,0.626632,0.632148,0.179351,0.991013,0.705483,0.248187,0.057638,0.96262,0.102701,0.693784,0.283896,0.549729,1
