@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R61-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0 numeric
@attribute var_1 numeric
@attribute var_2 numeric
@attribute var_3 numeric
@attribute var_4 numeric
@attribute var_5 numeric
@attribute var_6 numeric
@attribute var_7 numeric
@attribute var_8 numeric
@attribute var_9 numeric
@attribute var_10 numeric
@attribute var_11 numeric
@attribute var_12 numeric
@attribute var_13 numeric
@attribute var_14 numeric
@attribute var_15 numeric
@attribute var_16 numeric
@attribute var_17 numeric
@attribute var_18 numeric
@attribute var_19 numeric
@attribute var_20 numeric
@attribute var_21 numeric
@attribute var_22 numeric
@attribute var_23 numeric
@attribute var_24 numeric
@attribute var_25 numeric
@attribute var_26 numeric
@attribute var_27 numeric
@attribute var_28 numeric
@attribute var_29 numeric
@attribute var_30 numeric
@attribute var_31 numeric
@attribute var_32 numeric
@attribute var_33 numeric
@attribute var_34 numeric
@attribute var_35 numeric
@attribute var_36 numeric
@attribute var_37 numeric
@attribute var_38 numeric
@attribute var_39 numeric
@attribute var_40 numeric
@attribute var_41 numeric
@attribute var_42 numeric
@attribute var_43 numeric
@attribute var_44 numeric
@attribute var_45 numeric
@attribute var_46 numeric
@attribute var_47 numeric
@attribute var_48 numeric
@attribute var_49 numeric
@attribute var_50 numeric
@attribute var_51 numeric
@attribute var_52 numeric
@attribute var_53 numeric
@attribute var_54 numeric
@attribute var_55 numeric
@attribute var_56 numeric
@attribute var_57 numeric
@attribute var_58 numeric
@attribute var_59 numeric
@attribute label {0,1}

@data
0.221397,0.04072,0.09297,0.120304,0.175755,0.227138,0.238955,0.212348,0.146652,0.291863,0.393158,0.467321,0.398023,0.116428,0.120774,0.13963,0.160812,0.213403,0.17105,0.186109,0.290894,0.564923,0.82007,0.902162,0.988065,0.990307,0.942011,1,0.905338,0.717991,0.785808,0.765974,0.506878,0.203392,0.072108,0.122681,0.088345,0.087657,0.149604,0.024837,0.139201,0.093773,0.148584,0.218243,0.135627,0.010971,0.143064,0.375861,0.326603,0.21697,0.050797,0.068966,0.247191,0.363636,0.119266,0.151282,0.088068,0.059908,0.168044,0.271111,0
0.078752,0.163309,0.103154,0.004755,0.165864,0.330456,0.415671,0.407277,0.389281,0.44044,0.447755,0.513189,0.407472,0.170465,0.135821,0.199471,0.249611,0.436468,0.630444,0.69542,0.790261,0.777038,0.872099,1,0.985614,0.942064,0.944742,0.929498,0.82548,0.587338,0.358622,0.275901,0.164339,0.209645,0.204562,0.125706,0.018587,0.024436,0.111908,0.146296,0.056283,0.121978,0.211949,0.246844,0.296417,0.320214,0.355668,0.389338,0.319536,0.221818,0.136454,0.196839,0.199438,0.061584,0.059633,0.171795,0.105114,0.006912,0.038567,0.351111,0
0.230312,0.108015,0.125821,0.121731,0.11717,0.263016,0.438733,0.359206,0.274877,0.364221,0.40784,0.486079,0.41634,0.174487,0.175444,0.267861,0.261216,0.373403,0.537029,0.672089,0.78594,0.726345,0.809579,0.924291,0.873188,0.869369,0.926568,0.995368,0.851543,0.571647,0.376281,0.235052,0.12265,0.098357,0.074972,0,0.038377,0.057502,0.056008,0.110022,0.059409,0.117705,0.253976,0.290647,0.25789,0.275919,0.305686,0.310572,0.252903,0.164848,0.129482,0.153736,0.095506,0.123167,0.116972,0.107692,0.119318,0.036866,0.011019,0.111111,0
0.166419,0.048435,0.086071,0.166904,0.29191,0.383599,0.295082,0.258875,0.313882,0.345774,0.360371,0.399326,0.449048,0.413942,0.519009,0.602992,0.713605,0.74826,0.760783,0.796447,0.894077,0.919128,0.932712,0.98494,0.97613,1,0.989074,0.904899,0.719141,0.537757,0.434598,0.378252,0.168224,0.078749,0.027104,0.133669,0.24087,0.173755,0.133112,0.230392,0.163636,0.273138,0.326005,0.188611,0.095678,0.132337,0.270192,0.337826,0.23372,0.233939,0.139442,0.020115,0.176966,0.407625,0.002294,0.330769,0.127841,0.548387,0.209366,0.302222,0
0.120357,0.145735,0.050263,0.028293,0.082678,0.408417,0.527369,0.361411,0.345977,0.367653,0.396436,0.395223,0.294083,0.074353,0.17755,0.207409,0.246917,0.25839,0.162003,0.11601,0.381324,0.664805,0.800784,0.841512,0.884804,0.922899,0.998634,1,0.802335,0.585812,0.605952,0.586832,0.386748,0.133545,0.064028,0.053226,0.067571,0.106894,0.139752,0.117974,0.097394,0.119658,0.255658,0.172507,0.128234,0.148793,0.275444,0.408206,0.433115,0.351515,0.202191,0.147989,0.261236,0.55132,0.050459,0.248718,0.176136,0.251152,0.528926,0.671111,0
0.103269,0.266181,0.237516,0.130766,0.0421,0.251416,0.335649,0.129879,0.222205,0.095381,0.208696,0.358294,0.223288,0.078994,0.195506,0.31264,0.352191,0.229714,0.335157,0.305223,0.536889,0.48781,0.519869,0.687942,0.611253,0.642802,0.842315,0.796727,0.641681,0.846464,0.67288,0.566522,0.277329,0.376365,0.26368,0.080141,0.324513,0.400749,0.153138,0.394989,0.494152,0.190232,0.322514,0.412523,0.322007,0.157159,0.086201,0.28242,0.415952,0.207273,0.243028,0.352011,0.38764,0.630499,0.40367,0.464103,0.303977,0.202765,0.212121,0.471111,0
0.448737,0.453922,0.496386,0.278412,0.347451,0.289722,0.209503,0.187872,0.312039,0.498212,0.732573,0.728165,0.708679,0.528205,0.65473,0.869428,0.977826,0.930909,0.780875,0.719927,0.674115,0.339491,0.011444,0.026944,0.223892,0.211257,0.184158,0.167456,0,0.186117,0.163179,0.169671,0.205397,0.184844,0.249974,0.127016,0.078942,0.170531,0.152388,0.011983,0.110365,0.20989,0.20031,0.209482,0.100654,0.017691,0.14397,0.228212,0.059061,0.073939,0.255976,0.109195,0.72191,0.284457,0.291284,0.469231,0.644886,0.117512,0.30854,0.555556,0
0.27266,0.043721,0.082786,0.047313,0.08699,0.10116,0.25646,0.360529,0.311732,0.337194,0.335424,0.412222,0.379561,0.208415,0.113753,0.19998,0.177495,0.191896,0.288975,0.393193,0.480502,0.564386,0.690368,0.758324,0.880435,0.968168,0.987394,0.98065,0.94412,0.841125,0.651297,0.341511,0.351885,0.317117,0.113327,0.03629,0.096545,0.171259,0.137181,0.100871,0.08176,0.250794,0.312557,0.210126,0.109326,0.09915,0.165158,0.243187,0.250379,0.122424,0.088645,0.100575,0.210674,0.043988,0.155963,0.097436,0.193182,0.087558,0.057851,0.035556,0
0.206538,0.148736,0.156045,0.130766,0.025361,0.333963,0.370936,0.235502,0.287162,0.320463,0.3665,0.377491,0.192761,0,0.0644,0.13047,0.178323,0.235844,0.245529,0.389234,0.545215,0.676726,0.70817,0.756377,0.919224,1,0.997794,0.824722,0.690575,0.68846,0.698823,0.519968,0.221254,0.080233,0.056561,0.028629,0.133501,0.149735,0.104733,0.079739,0.015287,0.160073,0.200698,0.199433,0.187518,0.13508,0.227816,0.285714,0.246845,0.292121,0.041833,0.104885,0.115169,0.337243,0.057339,0.079487,0.088068,0.168203,0.096419,0.186667,0
0.101783,0.015002,0.073587,0.09106,0.142785,0.217157,0.343984,0.225579,0.226812,0.238238,0.261867,0.341735,0.412415,0.366711,0.437556,0.52646,0.585121,0.660052,0.716916,0.795805,0.888385,0.964343,1,0.989038,0.933504,0.888864,0.914277,0.910251,0.771789,0.566089,0.357859,0.330443,0.189331,0,0.091439,0.172177,0.22108,0.255797,0.200257,0.283007,0.347771,0.304029,0.241433,0.278279,0.181689,0.105321,0.19377,0.283318,0.32105,0.275152,0.12749,0.229885,0.365169,0.302053,0.116972,0.392308,0.241477,0.069124,0.143251,0.106667,0
0.372214,0.238748,0.395532,0.272943,0.045397,0.244402,0.113643,0.084675,0.340295,0.217217,0.316037,0.376758,0.401076,0.318449,0.300231,0.216059,0.265361,0.097766,0.069114,0.294092,0.532251,0.611105,0.634736,0.731995,0.630648,0.49587,0.671919,0.724681,0.762927,0.807018,0.905276,0.993154,0.653996,0.623211,0.744809,0.473286,0.143779,0.350005,0.364639,0.216667,0.639954,0.680342,0.333247,0.675728,0.874183,0.702551,0.613003,0.448937,0.275618,0.327273,0.378486,0.468391,0.404494,0.950147,0.837156,0.435897,0.366477,0.223502,1,0.897778,0
0.274146,0.177454,0.14159,0.117214,0.134415,0.350688,0.229508,0.164719,0.236947,0.349635,0.39216,0.464244,0.457625,0.379293,0.333133,0.212701,0.179981,0.194597,0.303808,0.419735,0.628373,0.64644,0.682844,0.75607,0.759697,0.643904,0.724026,0.777069,0.960279,1,0.828864,0.588088,0.517904,0.5062,0.29508,0.283972,0.206976,0.059998,0.205183,0.338889,0.358309,0.467155,0.418984,0.119299,0.166761,0.077619,0.138718,0.290207,0.29682,0.060606,0.11753,0.191092,0.098315,0.302053,0.048165,0.148718,0.278409,0.142857,0.143251,0.36,0
0.138187,0.052293,0,0.0932,0.163327,0.390343,0.385663,0.253804,0.244318,0.176176,0.065289,0.019197,0.141736,0.241415,0.426221,0.606554,0.734224,0.805714,0.895434,0.957513,0.911678,0.907636,0.772279,0.501486,0.300831,0.260932,0.219561,0.350041,0.558486,0.584832,0.450294,0.366385,0.41552,0.387069,0.293546,0.20746,0.083206,0.104294,0.123367,0.095752,0.148697,0.225397,0.169792,0.228807,0.284333,0.104909,0.131655,0.224319,0.226653,0.162424,0.173307,0.149425,0.050562,0.105572,0.087156,0.069231,0.059659,0.076037,0.137741,0.04,0
0.150817,0.363052,0.323587,0.08797,0.266295,0.414081,0.407613,0.454465,0.494472,0.486772,0.428083,0.499267,0.547754,0.45973,0.518106,0.652453,0.836908,0.841662,0.825794,0.834439,0.789102,0.842874,0.962064,1,0.931479,0.934905,0.902301,0.701935,0.616347,0.527841,0.329082,0.233113,0.128216,0.326232,0.352971,0.226915,0.225454,0.225954,0.162883,0.198584,0.314302,0.333211,0.039829,0.159495,0.263577,0.2404,0.1954,0.218029,0.122161,0.231515,0.158367,0.228448,0.522472,0.730205,0.295872,0.310256,0.321023,0.200461,0.030303,0.133333,0
0.203566,0.292327,0.320959,0.228959,0.185899,0.138387,0,0.167144,0.258907,0.126555,0.02794,0.09789,0.349324,0.29143,0.349985,0.379605,0.374365,0.215481,0.195771,0.255672,0.27403,0.430566,0.526756,0.439811,0.41006,0.412931,0.43492,0.689996,0.752502,0.67582,0.752126,0.803514,0.782316,0.531532,0.38294,0.298589,0.104745,0.210565,0.150889,0.161329,0.613434,0.779853,0.548429,0.588379,0.81888,0.725864,0.595255,0.384247,0.352347,0.404848,0.340637,0.640805,0.764045,0.472141,0.174312,0.107692,0.568182,0.285714,0.31405,0.04,0
0.101783,0.105872,0.081143,0.077984,0.146589,0.096035,0.257294,0.293936,0.080313,0.174603,0.376622,0.662075,0.788632,0.558626,0.640987,0.745471,0.89628,1,0.967389,0.896404,0.756008,0.677586,0.644379,0.586518,0.329817,0,0,0.06093,0.065888,0.097091,0.303248,0.480146,0.363541,0.512772,0.471515,0.345867,0.215176,0.37912,0.35393,0.151743,0.044586,0.163492,0.200698,0.04857,0.090418,0.060752,0.047809,0.066786,0.094397,0.093333,0.136454,0.083333,0.216292,0.648094,0.428899,0.179487,0.090909,0.21659,0.129477,0.057778,0
0.145617,0.025289,0.048949,0.101997,0.114634,0.197734,0.189497,0.392062,0.33062,0.242671,0.31675,0.402696,0.344818,0.167062,0.063898,0.254834,0.406694,0.614649,0.766674,0.752354,0.799642,0.838148,0.940659,0.943653,0.963235,0.784668,0.471478,0.378345,0.359466,0.517707,0.744168,0.92937,0.93962,0.902385,0.659712,0.465121,0.130658,0.141936,0.346541,0.554575,0.557846,0.445177,0.289668,0.105128,0.056156,0.107652,0.190511,0.309674,0.385664,0.261818,0.166335,0.109195,0.129213,0.01173,0.146789,0.138462,0.036932,0.147465,0.201102,0.142222,0
0.253343,0.177883,0.160644,0.045649,0.134162,0.036687,0.230064,0.206395,0.206388,0.247962,0.270135,0.353458,0.327955,0.208106,0.152874,0.173112,0.21117,0.308571,0.498527,0.64512,0.764545,0.777468,0.78171,0.910767,0.946505,0.981826,1,0.945554,0.816201,0.591588,0.403205,0.320059,0.229024,0.210281,0.139613,0.048488,0.065274,0.136945,0.090383,0.126906,0.003011,0.155433,0.301435,0.317959,0.278647,0.272216,0.284317,0.275831,0.277133,0.235152,0.165339,0.170977,0.061798,0.032258,0.110092,0.030769,0.0625,0.025346,0.071625,0.093333,0
1,0.522932,0.450066,0.339039,0.433426,0.353925,0.456516,0.464388,0.23879,0.279422,0.560228,0.76905,1,0.694029,0.676698,0.791472,0.935965,0.888312,0.910162,0.767979,0.784992,0.783375,0.757974,0.653212,0.452259,0.512281,0.442904,0.551256,0.428378,0.277433,0.240026,0.22079,0.270398,0.297191,0.258771,0.096875,0.153728,0.288344,0.346113,0.285294,0.108975,0.293284,0.440191,0.225844,0.096531,0.145639,0.116443,0.159329,0.268046,0.329697,0.170319,0.150862,0.348315,0.97654,0.123853,0.161538,0.053977,0.168203,0.399449,0.2,0
0.098811,0.099871,0.04435,0.103661,0.233578,0.353116,0.370381,0.25667,0.249079,0.25883,0.28995,0.363863,0.4066,0.279777,0.220183,0.161103,0.21863,0.283117,0.323795,0.388164,0.395868,0.32714,0.426195,0.599836,0.703858,0.735103,0.864061,1,0.980713,0.693473,0.584914,0.432223,0.344324,0.32337,0.176025,0.13246,0.144216,0.092752,0.138681,0.267647,0.219803,0.332234,0.208587,0.171992,0.280921,0.169227,0.28142,0.316562,0.24735,0.117576,0.222112,0.155172,0.289326,0.134897,0.038991,0.192308,0.088068,0.092166,0.057851,0.066667,0
0.426449,0.2006,0.158673,0.078222,0.243216,0.177232,0.200889,0.086439,0.15648,0.034034,0.178902,0.26187,0.293066,0.263587,0.379978,0.458274,0.65672,0.859429,0.932779,0.932256,0.909781,0.909999,0.92699,0.856982,0.715153,0.533319,0.3867,0.394092,0.3897,0.25346,0.267495,0.315495,0.280584,0.415474,0.385701,0.414819,0.45714,0.419673,0.467552,0.361002,0.328199,0.40464,0.322385,0.341407,0.248507,0.127811,0.09598,0.024259,0.17264,0.166061,0.027888,0,0,0.633431,0.454128,0.197436,0.323864,0.248848,0.305785,0.417778,0
0.156018,0.091727,0.049934,0.108892,0.172204,0.271109,0.31342,0.366483,0.460534,0.441298,0.373343,0.329426,0.328245,0.15809,0.13863,0.290759,0.340483,0.364883,0.261519,0.167273,0.117201,0.07024,0.157147,0.363897,0.549339,0.729596,0.832545,0.850453,0.8995,1,0.99891,0.856686,0.623228,0.611977,0.676281,0.775302,0.845506,0.732349,0.634397,0.609041,0.471685,0.403541,0.490754,0.637722,0.621695,0.329676,0.204274,0.495358,0.470974,0.272727,0.213147,0.298851,0.412921,0.211144,0.107798,0.048718,0.153409,0.105991,0.071625,0.066667,0
0.467311,0.275611,0.237188,0.25535,0.612478,0.307796,0.463184,0.205954,0.366247,0.473187,0.256736,0.167204,0.549498,0.558008,0.237436,0.424283,0.580769,0.560727,0.808121,0.875321,0.499157,0.610461,0.827805,0.661817,0.76087,0.86232,0.82141,0.680527,0.309008,0.60826,0.725529,0.889776,0.648955,0.534393,0.279943,0.062903,0.06768,0.36997,0.605804,0.370806,0.412739,0.58022,0.595112,0.53646,0.773102,0.774685,0.578595,0.743935,0.655729,1,0.242032,0.283046,1,0.668622,1,1,1,1,0.666667,0.408889,0
0.20951,0.221603,0.209593,0.110081,0.137966,0.124359,0.148652,0.134289,0.212684,0.383097,0.506058,0.696952,0.687455,0.484583,0.559334,0.730409,0.816599,0.914078,0.99737,0.990475,0.814503,0.623886,0.574017,0.47362,0.270034,0.06851,0.053367,0,0.062552,0.197559,0.241116,0.288225,0.257062,0.401272,0.351539,0.311694,0.465559,0.414994,0.155172,0.355011,0.676549,0.536264,0.240916,0.182943,0.083736,0.078991,0.121695,0.080563,0.123675,0.230303,0.062749,0.442529,0.516854,0.369501,0.610092,0.379487,0.139205,0.264977,0.338843,0.217778,0
0.269688,0.136305,0.221091,0.199715,0.304337,0.377394,0.556821,0.564057,0.423372,0.372515,0.472986,0.541911,0.522024,0.454161,0.534958,0.474354,0.464822,0.570078,0.745319,0.678617,0.675169,0.853184,0.905372,0.932999,0.77451,0.844146,0.922366,0.699465,0.559946,0.478588,0.438522,0.310931,0.101964,0.088394,0.163343,0.14506,0.072819,0.109702,0.172949,0.209368,0.280023,0.344689,0.172119,0.146869,0.186238,0.196517,0.113003,0.029949,0.04947,0.158788,0.151394,0.347701,0.185393,0.739003,0.155963,0.274359,0.295455,0.142857,0.264463,0.271111,0
0.052006,0.129447,0.172142,0.083928,0.138473,0.248988,0.246179,0.295259,0.386517,0.519377,0.556237,0.624707,0.748946,0.415592,0.331227,0.339304,0.318827,0.257247,0.375342,0.661066,0.752319,0.642359,0.544665,0.589694,0.62532,0.84734,0.980985,0.936188,0.836843,0.572191,0.536407,0.740073,0.577549,0.321357,0.029968,0.310181,0.354144,0.363731,0.572392,0.45719,0.311639,0.529548,0.556317,0.622391,0.722775,0.267691,0.278703,0.610063,0.532055,0.304242,0.355578,0.241379,0.039326,0.266862,0.279817,0.092308,0.110795,0.0553,0.082645,0.12,0
0.506686,0.534076,0.470434,0.37708,0.412376,0.196385,0.162545,0.196692,0.231572,0.162162,0.286957,0.223916,0.295392,0.29308,0.47086,0.547629,0.521915,0.350234,0.430149,0.567744,0.732715,0.746966,0.545512,0.616535,0.647805,0.683996,0.744406,0.802079,0.841222,0.922524,0.984412,0.866157,0.40796,0.406571,0.483686,0.164516,0.360923,0.351461,0.264511,0.033769,0.57568,0.842002,0.554507,0.394615,0.829542,0.780581,0.476277,0.358191,0.496214,0.453333,0.289841,0.20546,0.539326,0.363636,0.266055,0.34359,0.369318,0.288018,0.421488,0.942222,0
0.136701,0.079297,0.130092,0.06253,0.16003,0.394659,0.363434,0.297023,0.456542,0.543544,0.452887,0.503077,0.536561,0.313293,0.331026,0.289029,0.204642,0.104519,0.310961,0.403682,0.461425,0.320911,0.404366,0.473824,0.595801,0.697764,0.645341,0.762145,0.789512,0.844938,0.958252,0.753651,0.459309,0.338845,0.120998,0.10756,0.118303,0.149423,0.346327,0.589542,0.651766,0.613065,0.712789,0.647642,1,0.809654,0.736871,0.826894,0.799596,0.618182,0.053785,0.093391,0.550562,0.272727,0.06422,0.069231,0.167614,0.186636,0.190083,0.16,0
0.078009,0.048864,0.138305,0.13457,0.091555,0.062854,0.070575,0.086218,0.190878,0.180466,0.242195,0.315504,0.270388,0.120759,0.071321,0.139528,0.280075,0.388675,0.523038,0.564747,0.648293,0.713565,0.696514,0.694089,0.761083,0.904945,0.996218,1,0.88334,0.627874,0.242533,0.153126,0.23438,0.491892,0.711977,0.819456,0.785589,0.635645,0.464446,0.366558,0.364563,0.381563,0.455709,0.471399,0.404606,0.235052,0.125679,0.090746,0.1474,0.140606,0.023904,0.102011,0.266854,0.020528,0.055046,0.138462,0.022727,0.006912,0.088154,0.088889,0
0.225854,0.090013,0.121879,0.135283,0.276693,0.368492,0.534593,0.341786,0.377303,0.365937,0.389024,0.428634,0.299753,0.185006,0.177851,0.269286,0.422132,0.578909,0.642436,0.555223,0.424431,0.440339,0.538625,0.516545,0.692562,1,0.954197,0.597571,0.490409,0.346192,0,0.165221,0.17946,0.12973,0.156899,0.135887,0.141373,0.281377,0.350932,0.471024,0.405211,0.33663,0.160093,0.122778,0.170742,0.113138,0.111916,0.042228,0.054518,0.150303,0.103586,0.117816,0.410112,0.140762,0.009174,0.125641,0.036932,0.082949,0.143251,0.302222,0
0.177563,0.027861,0.107424,0.17475,0.247527,0.17993,0.357599,0.247189,0.058047,0.118976,0.114754,0.088511,0.067597,0.174796,0.261009,0.410035,0.4871,0.658286,0.781401,0.826734,0.869203,0.937923,1,0.992931,0.95471,0.850975,0.707427,0.567826,0.474979,0.442737,0.392086,0.232656,0.135567,0.239534,0.337015,0.371169,0.279685,0.200478,0.299529,0.374401,0.391546,0.535653,0.421699,0.252899,0.122832,0.231487,0.360558,0.36448,0.317012,0.391515,0.251992,0.288793,0.72191,0.486804,0.059633,0.164103,0.335227,0.163594,0.212121,0.266667,0
0.259287,0.248607,0.20138,0.113172,0.047679,0.352306,0.539594,0.590739,0.45992,0.355212,0.449893,0.551436,0.628289,0.585439,0.791754,0.825361,0.801782,0.893714,0.981906,0.891053,0.88301,0.932016,0.906962,0.788546,0.650256,0.594449,0.460553,0.319473,0.461218,0.326795,0.282647,0.098471,0.027932,0.137573,0.172139,0.175101,0.14848,0.058542,0.263226,0.314706,0.143833,0.174237,0.371783,0.263721,0.151265,0.191306,0.192865,0.157832,0.199394,0.221818,0.351594,0.150862,0.162921,0.662757,0.048165,0.212821,0.34375,0.246544,0.267218,0.533333,0
0.299406,0.235319,0.227661,0.133143,0.291149,0.379822,0.392609,0.07409,0.082156,0,0.132288,0.327814,0.401076,0.358255,0.450296,0.532261,0.646462,0.700052,0.747738,0.857877,0.833052,0.782408,0.828865,0.930028,0.846014,0.577266,0.384284,0.307225,0.281485,0.188624,0.314476,0.463373,0.474955,0.519237,0.508438,0.45756,0.424557,0.414786,0.418291,0.470153,0.386798,0.399023,0.331566,0.32556,0.30381,0.245337,0.182905,0.158131,0.228672,0.14303,0.008964,0.185345,0.488764,0.199413,0.112385,0.325641,0.244318,0.179724,0.30854,0.191111,0
0.524517,0.53279,0.54205,0.341893,0.348973,0.715943,0.673798,0.36538,0.060043,0.143143,0.201283,0.428488,0.435674,0.195009,0.200622,0.246082,0.149933,0.212675,0.327688,0.123502,0.220489,0.631833,0.971813,0.975105,0.79529,0.616808,0.465805,0.522746,0.7549,0.482402,0.503488,0.435304,0.386748,0.179544,0,0.417238,0.562541,0.218363,0.17809,0.284532,0.286856,0.538095,0.410966,0.103968,0.169463,0.292649,0.586925,0.882001,0.744069,0.255758,0.359562,0.619253,0.632022,0.818182,0.298165,0.402564,0.494318,0.43318,0.567493,0.226667,0
0.051263,0.259323,0.368265,0.27223,0.085214,0.299703,0.657127,0.994708,1,0.710139,0.430934,0.087632,0.400058,0.379911,0.374962,0.373092,0.093047,0.102649,0.22975,0.913099,0.976707,0.273547,0.146339,0.167503,0.028666,0.277784,0.259691,0.578839,0.433278,0.709491,0.162089,0.27225,0.602226,0.897615,0.858955,0.9375,0.872075,0.945929,0.680017,0.470479,0.556225,0.458242,0.201345,0.186679,0.378448,0.247669,0.307678,0.766397,0.569914,0.243636,0.478088,0.317529,0.477528,1,0.337156,0.825641,0.5625,0.373272,0.672176,0.657778,0
0.300892,0.384055,0.268725,0.179505,0.024854,0.043431,0.121978,0.441455,0.585381,1,1,0.70296,0.399477,0.173043,0.274451,0.363831,0.223604,0.221506,0.29434,0.451092,0.633959,0.83396,0.972343,1,0.644608,0.484855,0.372203,0.325237,0.399395,0.366024,0.426313,0.08649,0.405229,0.672072,0.608469,0.432762,0.411874,0.338775,0.449882,0.462963,0.301563,0.519658,0.537308,0.234991,0.211402,0.018925,0.210793,0.614555,0.539626,0.241212,0.207171,0.234195,0.539326,0.583578,0.298165,0.115385,0.068182,0.359447,0.15978,0.066667,0
0.052749,0.170596,0.21912,0.149786,0.207963,0.220124,0.22923,0.459757,0.379453,0.405977,0.527156,0.719812,0.675825,0.397443,0.355502,0.334317,0.281732,0.267013,0.405744,0.707192,0.804701,0.796262,0.646604,0.688352,0.760017,0.855491,1,0.993928,0.874166,0.61665,0.587966,0.685075,0.472015,0.269528,0.007876,0.330242,0.307894,0.389934,0.632898,0.529412,0.260915,0.566667,0.621492,0.633986,0.75263,0.303895,0.253712,0.565439,0.478041,0.162424,0.308765,0.321839,0.205056,0.390029,0.364679,0.020513,0.301136,0.069124,0.115702,0.053333,0
0.154532,0.166309,0.131735,0.116262,0.234847,0.377394,0.429008,0.321499,0.253071,0.280995,0.130007,0,0.220817,0.29308,0.497442,0.66609,0.75702,0.842597,0.979487,1,1,0.999141,0.901134,0.672472,0.478154,0.417998,0.472634,0.608481,0.705067,0.598562,0.334859,0.284459,0.403129,0.379332,0.224813,0.087097,0,0.047936,0.006961,0.110349,0.195136,0.22967,0.107849,0.193507,0.238129,0.145091,0.201195,0.254268,0.300858,0.243636,0.070717,0.130747,0.160112,0.043988,0.03211,0.146154,0.099432,0.218894,0.212121,0,0
0.199851,0.05015,0.033509,0.013077,0.109054,0.237928,0.332315,0.234179,0.446714,0.48048,0.556522,0.704572,0.724669,0.425389,0.321497,0.284348,0.304321,0.296727,0.424364,0.608198,0.688449,0.818924,0.835647,0.847557,0.908142,0.998348,1,0.747221,0.44339,0.33791,0.367015,0.48722,0.395674,0.305564,0.054107,0.282762,0.406845,0.289799,0.266867,0.274183,0.020961,0.221978,0.447304,0.598557,0.620699,0.35395,0.238863,0.151243,0.056537,0.071515,0.040837,0.061782,0.27809,0.199413,0.006881,0.128205,0.034091,0,0.220386,0.164444,0
0.102526,0.082297,0.061432,0.077984,0.173726,0.358241,0.377049,0.315105,0.363483,0.387387,0.479544,0.514947,0.534235,0.312983,0.105728,0.09943,0.320899,0.526338,0.628656,0.708476,0.778035,0.813554,0.861926,0.778301,0.695226,0.526159,0.254964,0.447921,0.625626,0.717228,0.827011,0.914651,1,0.988235,0.668099,0.385585,0.098185,0.337527,0.64093,0.871351,0.84586,0.654579,0.338032,0.221979,0.400057,0.379046,0.359471,0.449835,0.615346,0.597576,0.026892,0.091954,0.058989,0.058651,0.165138,0.041026,0.230114,0.235023,0.225895,0.12,0
0.31055,0.188598,0.072273,0.225868,0.554147,0.673051,0.536538,0.355678,0.265049,0.42471,0.494227,0.751465,0.860736,0.780551,0.8387,0.901079,1,0.886857,0.86882,0.773759,0.700253,0.7402,0.615556,0.304375,0.155584,0.149576,0.29709,0.263792,0.160655,0.092405,0.059189,0.109311,0.18219,0.096661,0.148716,0.096673,0.241745,0.233025,0.199722,0.115795,0.086045,0.338828,0.308418,0.032852,0.279642,0.203374,0.078595,0.187781,0.25896,0.573333,0.247012,0.375,0.561798,0.381232,0.399083,0.130769,0.119318,0.251152,0.415978,0.417778,0
0.067608,0.074153,0.142576,0.24679,0.468171,0.217966,0.175326,0.228666,0.10473,0.127699,0.309765,0.549824,0.517081,0.461999,0.615307,0.64136,0.795254,0.917714,0.982327,0.96083,0.857293,0.820105,0.817315,0.79582,0.584612,0.433087,0.406976,0.414059,0.416076,0.327994,0.277959,0.300205,0.285624,0.220456,0.195152,0.228528,0.311612,0.423417,0.351681,0.283007,0.160625,0.210623,0.284366,0.136047,0.081461,0.042101,0.042919,0.140761,0.051489,0.069091,0.030876,0.215517,0.264045,0.214076,0.594037,0.7,0.267045,0.110599,0.404959,0.382222,0
0.364785,0.402057,0.199409,0.084879,0.235354,0.624494,0.457627,0.432856,0.389435,0.168883,0.330577,0.372509,0.607646,0.350521,0.201023,0.264808,0.300798,0.120623,0.2409,0.305223,0.492728,0.683385,0.697255,0.673599,0.477835,0.483203,0.59355,0.834088,0.898978,0.848207,1,1,0.698834,0.708638,0.724864,0.408669,0.134376,0.149319,0.10816,0.309695,0.761436,1,0.691969,0.567251,0.91669,0.852167,0.546179,0.412998,0.183746,0.430303,0.454183,0.602011,0.755618,0.41349,0.25,0.320513,0.048295,0.237327,0.201102,0.32,0
0.786033,0.456065,0.079501,0.185212,0.172711,0.272188,0.886913,1,0.83707,0.83698,0.70948,0.295281,0.312545,0.249149,0.663557,0.658457,0.137291,0.048,0.40364,0.8628,0.788364,0.32467,0.120801,0.140559,0.15665,0.212138,0.181742,0.6021,0.562865,0.664923,0.364399,0.444888,0.768035,0.899947,1,0.920565,0.987864,0.927524,0.743521,0.50915,0.2,0.239316,0.215828,0.370008,0.621837,0.424712,0.285766,0.165618,0.168602,0.253333,0.171315,0.239943,0.294944,0.653959,0.607798,0.071795,0.230114,0.267281,0.22314,0.608889,0
