@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R24-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=a numeric
@attribute var_0=b numeric
@attribute var_0=c numeric
@attribute var_0=d numeric
@attribute var_1 numeric
@attribute var_2=b numeric
@attribute var_2=c numeric
@attribute var_2=d numeric
@attribute var_2=e numeric
@attribute var_2=f numeric
@attribute var_2=g numeric
@attribute var_2=h numeric
@attribute var_2=a numeric
@attribute var_3 numeric
@attribute var_4=c numeric
@attribute var_4=d numeric
@attribute var_4=e numeric
@attribute var_4=f numeric
@attribute var_4=g numeric
@attribute var_4=h numeric
@attribute var_4=a numeric
@attribute var_4=b numeric
@attribute var_5 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute label {0,1}

@data
1,0,0,0,0,0,0,0,1,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.285714,0.114384,0.487326,0.242597,0.34277,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0,0.874834,0.699554,0.77415,0.781671,1
0,0,1,0,0.666667,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.571429,0.795044,0.887259,0.228536,0.734574,1
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.428571,0,0,0,0,0,0,1,0,0.714286,0.976667,0.509516,0.840459,0.69547,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.857143,0.04693,0.44303,0.734931,0.736615,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.571429,0.628676,0.641246,0.368631,0.800266,1
0,1,0,0,0.333333,0,0,1,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.285714,0.870399,0.883163,0.984054,0.803576,1
0,0,1,0,0.666667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.714286,0.231966,0.838573,0.718941,0.609007,1
0,0,1,0,0.333333,0,0,1,0,0,0,0,0,0.285714,0,0,0,1,0,0,0,0,0.857143,0.13289,0.142242,0.346481,0.425386,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.714286,0,0,0,1,0,0,0,0,0.142857,0.38735,0.291662,0.361035,0.873625,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.142857,1,0,0,0,0,0,0,0,0.428571,0.573849,0.961286,0.269651,0.776348,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0.142857,0,0,1,0,0,0,0,0,0.142857,0.61722,0.760736,0.501372,0.712102,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.571429,0.896874,0.555328,0.304383,0.512524,1
0,1,0,0,0.333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0.285714,0.137535,0.214262,0.36526,0.174799,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.714286,0,0,0,0,0,0,1,0,0.142857,0.187357,0.055223,0.655132,0.111901,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.714286,0.543194,0.313639,0.184285,0.2696,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.571429,0,0,1,0,0,0,0,0,0.714286,0.143918,0.680716,0.929779,0.40188,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,0,0,0,1,0.428571,0.520089,0.326408,0.189894,0.715373,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.714286,0.861887,0.851807,0.014713,0.168608,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0.285714,0,0,0,0,0,1,0,0,0,0.947105,0.300026,0.163936,0.943308,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0,0.157147,0.695437,0.25101,0.992692,1
0,0,1,0,0.666667,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.001354,0.578227,0.346917,0.11564,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.571429,0,0,0,1,0,0,0,0,0.714286,0.668587,0.654535,0.337475,0.705823,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.571429,0.129933,0.992009,0.754771,0.181304,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0.857143,0,1,0,0,0,0,0,0,0,0.227472,0.156449,0.636333,0.112842,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.428571,0.001473,0.307264,0.204924,0.23805,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.285714,0,0,0,0,0,0,1,0,1,0.231996,0.547792,0.807351,0.873781,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.428571,1,0,0,0,0,0,0,0,1,0.800765,0.761105,0.602416,0.720536,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,0.571429,0.015308,0.752745,0.946173,0.690401,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.714286,0.479753,0.768898,0.28689,0.183952,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.142857,0,0,0,1,0,0,0,0,0,0.445285,0.361837,0.652644,0.191777,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.857143,0,0,0,0,0,0,0,1,0.142857,0.828164,0.134047,0.491204,0.702691,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.142857,0,0,0,0,1,0,0,0,0.857143,0.244338,0.108237,0.70491,0.16344,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.857143,0,0,1,0,0,0,0,0,0.571429,0.477055,0.342554,0.21246,0.153603,1
0,1,0,0,0.333333,1,0,0,0,0,0,0,0,0.428571,0,0,0,1,0,0,0,0,0.285714,0.76753,0.93859,0.265076,0.014626,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0.714286,0.198577,0.774387,0.046234,0.903358,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.142857,0,0,0,0,0,0,0,1,0.428571,0.227293,0.135427,0.792192,0.628142,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,0,0,1,0,0.428571,0.11521,0.913692,0.784771,0.669467,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.857143,0,0,0,0,0,0,1,0,0.142857,0.603013,0.198184,0.088369,0.987407,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0.285714,0,0,1,0,0,0,0,0,0.571429,0.681771,0.889873,0.829955,0.574462,1
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.285714,0.723777,0.439855,0.15378,0.225175,1
0,0,1,0,0.333333,0,0,1,0,0,0,0,0,0.285714,0,0,0,1,0,0,0,0,0.142857,0.553471,0.931577,0.721804,0.662796,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.428571,0,1,0,0,0,0,0,0,0.571429,0.262557,0.506311,0.776355,0.988485,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,1,0,0,0,0,0.142857,0.703296,0.565611,0.333291,0.399981,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.714286,0.630112,0.275329,0.031926,0.264365,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.142857,0.402,0.642827,0.532271,0.923487,1
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.857143,0.006892,0.842338,0.120621,0.06082,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.571429,0.923989,0.523003,0.361285,0.064953,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.285714,0.001222,0.549939,0.21528,0.587638,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.428571,0.092377,0.000749,0.036033,0.413224,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,0.285714,0.672051,0.268212,0.247679,0.831546,1
1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0.285714,0.026498,0.804474,0.313288,0.937752,1
0,0,1,0,0.666667,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.904545,0.382849,0.808334,0.670244,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.285714,0,0,0,1,0,0,0,0,0.857143,0.705148,0.750448,0.029043,0.941897,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.428571,0.3768,0.198145,0.585679,0.919847,1
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.857143,0,0,0,1,0,0,0,0,0.428571,0.208848,0.883975,0.857664,0.36565,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.285714,0.605973,0.711872,0.020388,0.960271,1
0,1,0,0,0,0,0,0,0,1,0,0,0,0.428571,0,1,0,0,0,0,0,0,0.285714,0.754401,0.189728,0.592829,0.707312,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0.142857,0,0,0,0,0,0,1,0,0.285714,0.812092,0.969076,0.100635,0.833097,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.857143,0,0,0,0,0,0,1,0,1,0.885029,0.703265,0.501043,0.083667,1
0,1,0,0,0.333333,0,0,0,0,0,0,1,0,0.714286,0,0,0,1,0,0,0,0,0.285714,0.587835,0.451822,0.474054,0.956429,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.857143,0.429371,0.105761,0.548502,0.198169,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.714286,0,0,1,0,0,0,0,0,0.571429,0.612564,0.21192,0.302202,0.851298,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.142857,0,0,1,0,0,0,0,0,0.857143,0.09262,0.133984,0.552091,0.236689,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.857143,0.898892,0.70366,0.533291,0.524124,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.857143,0,0,1,0,0,0,0,0,0.571429,0.793083,0.387551,0.555297,0.960332,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.285714,0.310055,0.523596,0.518972,0.399785,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.714286,0,1,0,0,0,0,0,0,0,0.107446,0.365495,0.979817,0.51488,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.857143,1,0,0,0,0,0,0,0,0.428571,0.336386,0.514401,0.150966,0.949807,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.857143,0.438021,0.814168,0.353645,0.726372,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0.714286,0,1,0,0,0,0,0,0,0.142857,0.369159,0.939831,0.943302,0.410221,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.571429,0,0,0,1,0,0,0,0,0.142857,0.765261,0.718517,0.666414,0.902367,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,0,0,1,0,1,0.960098,0.687822,0.735956,0.23361,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,1,0,0.285714,0.098826,0.518768,0.65278,0.408402,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.714286,0,0,1,0,0,0,0,0,0.857143,0.804811,0.708758,0.945677,0.169873,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.142857,0.990467,0.384534,0.554627,0.539209,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.285714,0.438456,0.14594,0.539768,0.120258,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.285714,0,0,1,0,0,0,0,0,0.714286,0.722033,0.628397,0.162871,0.45418,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.571429,0,0,0,0,1,0,0,0,0.857143,0.881901,0.865281,0.158607,0.159162,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,1,0.03186,0.590984,0.189652,0.19665,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.714286,0,0,0,0,0,1,0,0,1,0.726662,0.34127,0.062702,0.368266,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.142857,1,0,0,0,0,0,0,0,0.285714,0.492835,0.57957,0.271688,0.066503,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,0,0,1,0,0.571429,0.396919,0.106227,0.830042,0.377503,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.571429,0.905413,0.692239,0.155572,0.865647,1
0,1,0,0,0.333333,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.285714,0.576855,0.219877,0.97954,0.757415,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.714286,1,0,0,0,0,0,0,0,1,0.318873,0.609637,0.865802,0.785879,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.428571,1,0,0,0,0,0,0,0,0.857143,0.041639,0.466287,0.946338,0.657418,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.714286,0,0,0,0,0,0,0,1,0.428571,0.544083,0.68635,0.906315,0.958683,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.428571,0,0,0,0,1,0,0,0,0.857143,0.380305,0.235191,0.084768,0.33451,1
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.428571,0.271068,0.923927,0.796311,0.936478,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.428571,0.348822,0.294724,0.624735,0.466943,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.571429,0,0,1,0,0,0,0,0,0.428571,0.154655,0.657591,0.491151,0.624863,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.285714,0,0,0,1,0,0,0,0,0,0.841637,0.912619,0.757323,0.397419,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,0,1,0,0,0.428571,0.481476,0.038671,0.489103,0.435373,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,1,0.714286,0.71996,0.032872,0.275379,0.700299,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.428571,0.281615,0.64477,0.67472,0.678291,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.714286,1,0,0,0,0,0,0,0,1,0.985089,0.464929,0.444884,0.717397,1
0,0,0,1,0,1,0,0,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.285714,0.998177,0.799716,0.199643,0.465046,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0,0.035044,0.292412,0.03287,0.956858,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.714286,0.078057,0.435327,0.951585,0.639719,1
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.714286,0.992797,0.95842,0.667681,0.499681,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.857143,0.097197,0.577007,0.412302,0.509195,1
0,0,0,1,0.333333,0,0,0,0,0,0,0,1,0.571429,0,0,0,0,1,0,0,0,1,0.344373,0.734436,0.957343,0.808384,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.571429,0.283613,0.785218,0.95532,0.391494,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.375116,0.529871,0.041843,0.582379,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0.142857,0,0,0,0,0,0,0,1,1,0.551457,0.134859,0.884202,0.251806,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.857143,0.142383,0.24928,0.505078,0.554557,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.714286,0.409425,0.56457,0.762133,0.94577,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.285714,0,1,0,0,0,0,0,0,1,0.972967,0.154271,0.822275,0.373634,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,0,0,1,0,0.714286,0.356757,0.67801,0.833611,0.839515,1
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.142857,0.723513,0.93715,0.768645,0.966779,1
0,1,0,0,0.333333,0,0,0,0,0,0,0,1,0.285714,0,0,0,0,1,0,0,0,0.142857,0.630142,0.329126,0.589015,0.826012,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,0,0,1,0,0.285714,0.292221,0.463329,0.465068,0.027064,1
0,0,0,1,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,0,1,0,0,0.428571,0.414788,0.573451,0.772849,0.007248,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.120106,0.389523,0.986577,0.520257,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.428571,0.882949,0.817465,0.386419,0.561776,1
0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0.285714,0.67011,0.114773,0.709434,0.355496,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.673182,0.248039,0.485745,0.567145,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,1,0,0.857143,0.122331,0.77133,0.822573,0.614374,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.714286,0,0,1,0,0,0,0,0,0.428571,0.673628,0.87401,0.825479,0.796772,1
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.142857,0.773669,0.212419,0.679185,0.982969,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.571429,0,0,0,1,0,0,0,0,0.428571,0.222583,0.761896,0.64961,0.760759,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0.857143,1,0,0,0,0,0,0,0,0.285714,0.880148,0.203925,0.914241,0.281337,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.142857,0.08965,0.297809,0.179747,0.510208,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.142857,0,0,0,0,0,0,1,0,0.142857,0.930216,0.27703,0.503725,0.235025,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.571429,0.850756,0.557577,0.601746,0.974547,1
0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.587293,0.948826,0.191357,0.883104,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0.857143,0,1,0,0,0,0,0,0,0.285714,0.520299,0.117107,0.601475,0.851416,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,0,0,1,0,0.857143,0.78985,0.267949,0.958593,0.267281,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,1,0,0,0,0,0,0.285714,0.55373,0.885037,0.750493,0.31863,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0.857143,0,0,0,1,0,0,0,0,0,0.747303,0.892246,0.463673,0.2966,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0.714286,0,0,0,0,1,0,0,0,0.571429,0.583826,0.789689,0.292421,0.087757,1
0,0,1,0,0.333333,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.571429,0.819997,0.155524,0.62552,0.932278,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.714286,0,0,0,0,0,0,0,1,1,0.503961,0.402363,0.130797,0.568844,1
0,1,0,0,0.333333,0,0,1,0,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,0.571429,0.521571,0.830402,0.778241,0.087203,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.714286,0.761633,0.829009,0.069183,0.165811,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.714286,0.131973,0.5443,0.072033,0.884617,1
0,0,0,1,1,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.285714,0.975541,0.452294,0.604315,0.972065,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,0,0,1,0.285714,0.659423,0.0556,0.046275,0.170526,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.239494,0.356106,0.823071,0.385842,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.285714,0,0,1,0,0,0,0,0,0.857143,0.139585,0.847003,0.550572,0.424369,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0.428571,0,0,0,0,0,1,0,0,0.714286,0.726425,0.514526,0.204048,0.414824,1
0,0,1,0,0.666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.510242,0.743116,0.439548,0.462464,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.428571,0.4558,0.077291,0.37451,0.689554,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.571429,1,0,0,0,0,0,0,0,1,0.549762,0.509305,0.717159,0.578776,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0.714286,0,0,0,1,0,0,0,0,0.571429,0.337696,0.33379,0.123513,0.45519,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.714286,0.61761,0.63884,0.056314,0.017535,1
0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.428571,0.856839,0.187619,0.221968,0.061117,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.714286,0,0,0,0,0,0,0,1,0.714286,0.18522,0.785362,0.86958,0.922225,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.714286,0.009864,0.223719,0.850434,0.717951,1
0,1,0,0,0.333333,0,0,1,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.714286,0.395484,0.547711,0.35676,0.155495,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,0,0,1,0.714286,0.359109,0.700146,0.68542,0.541482,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,0,1,0,0.571429,0.139152,0.564139,0.20511,0.634504,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.714286,1,0,0,0,0,0,0,0,0,0.316188,0.046489,0.944974,0.153059,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,1,0.386412,0.122938,0.867998,0.07624,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,1,0,0,0,0,0.018657,0.700966,0.944344,0.355977,1
0,1,0,0,0.333333,0,0,1,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0.428571,0.761954,0.746522,0.597763,0.297345,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.285714,0.413034,0.368248,0.962494,0.657371,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0,0.601767,0.45599,0.658578,0.46298,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.571429,0.407455,0.030021,0.470247,0.655178,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0.857143,0,0,0,0,0,0,0,1,0.285714,0.979983,0.673197,0.395077,0.929244,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.207266,0.290325,0.020847,0.559662,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.142857,0,1,0,0,0,0,0,0,0.857143,0.444022,0.967375,0.082542,0.573707,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.571429,0,0,0,0,0,0,0,1,0.714286,0.196803,0.887706,0.353718,0.369069,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.714286,0.446341,0.103321,0.734428,0.75856,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0.571429,1,0,0,0,0,0,0,0,0.857143,0.980667,0.456211,0.512196,0.468921,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.428571,0.711052,0.0982,0.293,0.320933,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,1,0,0,0,0.428571,0.447763,0.867245,0.026021,0.67448,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.714286,0,1,0,0,0,0,0,0,0.857143,0.023698,0.243975,0.878876,0.234901,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0.571429,0,0,1,0,0,0,0,0,0.571429,0.971386,0.734339,0.45937,0.985932,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.571429,1,0,0,0,0,0,0,0,0.857143,0.182468,0.302514,0.025243,0.839714,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.142857,0.108632,0.912849,0.875209,0.575801,1
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,0.142857,0,0,0,0,0,1,0,0,0.285714,0.099135,0.33039,0.072542,0.778786,1
0,1,0,0,0.333333,0,0,0,1,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.714286,0.412425,0.076625,0.01675,0.778133,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.714286,0,0,0,1,0,0,0,0,0.571429,0.287984,0.840421,0.149387,0.043958,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.142857,0,1,0,0,0,0,0,0,0.857143,0.219432,0.703664,0.256783,0.098988,1
0,0,0,1,0.333333,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,1,0.231034,0.25696,0.415516,0.769594,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.428571,1,0,0,0,0,0,0,0,0.142857,0.527151,0.052808,0.615684,0.517756,1
0,0,1,0,0.666667,1,0,0,0,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.428571,0.357812,0.87199,0.492545,0.671008,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.285714,0.323448,0.963487,0.398863,0.598843,1
0,0,0,1,1,0,0,0,0,0,0,0,1,0.571429,0,0,0,0,1,0,0,0,0.714286,0.627982,0.759037,0.2583,0.271786,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.714286,0.98184,0.56056,0.254436,0.183249,1
