@relation anneal-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute family=- numeric
@attribute family=GB numeric
@attribute family=GK numeric
@attribute family=GS numeric
@attribute family=TN numeric
@attribute family=ZA numeric
@attribute family=ZF numeric
@attribute family=ZH numeric
@attribute family=ZM numeric
@attribute family=ZS numeric
@attribute product-type=C numeric
@attribute product-type=H numeric
@attribute product-type=G numeric
@attribute steel=- numeric
@attribute steel=R numeric
@attribute steel=A numeric
@attribute steel=U numeric
@attribute steel=K numeric
@attribute steel=M numeric
@attribute steel=S numeric
@attribute steel=W numeric
@attribute steel=V numeric
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling=T numeric
@attribute condition=- numeric
@attribute condition=S numeric
@attribute condition=A numeric
@attribute condition=X numeric
@attribute formability=- numeric
@attribute formability=1 numeric
@attribute formability=2 numeric
@attribute formability=3 numeric
@attribute formability=4 numeric
@attribute formability=5 numeric
@attribute strength numeric
@attribute non-ageing=N numeric
@attribute surface-finish=- numeric
@attribute surface-finish=P numeric
@attribute surface-finish=M numeric
@attribute surface-quality=- numeric
@attribute surface-quality=D numeric
@attribute surface-quality=E numeric
@attribute surface-quality=F numeric
@attribute surface-quality=G numeric
@attribute enamelability=- numeric
@attribute enamelability=1 numeric
@attribute enamelability=2 numeric
@attribute enamelability=3 numeric
@attribute enamelability=4 numeric
@attribute enamelability=5 numeric
@attribute bc=Y numeric
@attribute bf=Y numeric
@attribute bt=Y numeric
@attribute bw/me=- numeric
@attribute bw/me=B numeric
@attribute bw/me=M numeric
@attribute bl=Y numeric
@attribute m=Y numeric
@attribute chrom=C numeric
@attribute phos=P numeric
@attribute cbond=Y numeric
@attribute marvi=Y numeric
@attribute exptl=Y numeric
@attribute ferro=Y numeric
@attribute corr=Y numeric
@attribute blue/bright/varn/clean=- numeric
@attribute blue/bright/varn/clean=B numeric
@attribute blue/bright/varn/clean=R numeric
@attribute blue/bright/varn/clean=V numeric
@attribute blue/bright/varn/clean=C numeric
@attribute lustre=Y numeric
@attribute jurofm=Y numeric
@attribute s=Y numeric
@attribute p=Y numeric
@attribute shape=SHEET numeric
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil=- numeric
@attribute oil=Y numeric
@attribute oil=N numeric
@attribute bore=0 numeric
@attribute bore=500 numeric
@attribute bore=600 numeric
@attribute bore=760 numeric
@attribute packing=- numeric
@attribute packing=1 numeric
@attribute packing=2 numeric
@attribute packing=3 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute class {1,2,3,4,5,U}

@data
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.865574,1,0,1,0,1,0,0,0,?,?,?,?,0.095205,0.482284,0.673948,0.474835,0.461759,0.265907,0.520239,0.627909,0.282377,0.134031,0.698938,0.314293,0.417673,0.26613,0.886907,0.097124,0.049522,0.560194,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.823529,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.069415,0.786951,0,?,?,?,1,0,0,0,?,?,?,?,0.59696,0.852319,0.162969,0.725535,0.710592,0.313907,0.184748,0.17692,0.738538,0.926026,0.243677,0.610081,0.593327,0.288255,0.760912,0.595062,0.409422,0.101774,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.202128,0.8,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.616517,0.036696,0.773209,0.18366,0.263272,0.265798,0.120088,0.035384,0.851344,0.780941,0.181652,0.91857,0.052914,0.195502,0.776145,0.803185,0.980081,0.507665,U
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.219672,0.614754,?,?,?,1,0,0,0,?,?,?,?,0.965099,0.706881,0.78857,0.85584,0.446152,0.014634,0.362514,0.16427,0.347478,0.23158,0.926838,0.29128,0.161423,0.899447,0.842387,0.877915,0.690436,0.362371,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.557101,0.85875,0.558357,0.829875,0.867779,0.768146,0.743518,0.47463,0.179329,0.871364,0.139823,0.256833,0.87512,0.300043,0.389275,0.155016,0.385106,0.454,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.498659,0.685797,0.006768,0.420504,0.795743,0.104203,0.737084,0.495242,0.117773,0.518485,0.937918,0.206349,0.324438,0.485963,0.31337,0.604463,0.233928,0.022355,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,1,0,0,0,1,0,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.245836,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.14733,0.628228,0.218076,0.211748,0.531235,0.541769,0.802633,0.023275,0.131063,0.267329,0.820634,0.529667,0.5784,0.512779,0.731649,0.936003,0.998784,0.583999,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.361702,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.098489,0.051406,0.584535,0.115509,0.974443,0.321793,0.659774,0.305811,0.831299,0.055224,0.558208,0.713962,0.647122,0.411738,0.924203,0.489697,0.762082,0.75122,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.941176,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.069149,0.018361,0,?,?,?,1,0,0,0,?,?,?,?,0.145591,0.746341,0.062102,0.643462,0.228303,0.442436,0.233515,0.404077,0.944232,0.50904,0.9825,0.110336,0.305225,0.555606,0.449137,0.668088,0.306486,0.198627,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.588235,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.819672,1,?,?,?,1,0,0,0,?,?,?,?,0.139968,0.712798,0.98952,0.143413,0.113514,0.096252,0.403768,0.604067,0.199926,0.262972,0.456499,0.619167,0.821596,0.121776,0.023367,0.595979,0.918575,0.969971,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.255319,0.399934,0.12582,?,?,?,1,0,0,0,?,?,?,?,0.393015,0.963541,0.412659,0.060731,0.509456,0.838548,0.998098,0.67875,0.490172,0.824936,0.692087,0.107016,0.99301,0.159147,0.389206,0.239583,0.396803,0.515169,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.785714,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.226064,0.590164,0,?,?,?,1,0,0,0,?,?,?,?,0.074336,0.935814,0.59522,0.456419,0.842506,0.979548,0.952303,0.428698,0.035957,0.661457,0.399778,0.740846,0.536636,0.275148,0.486268,0.016903,0.106385,0.137957,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.671795,0.401066,0.268661,0.230638,0.116836,0.569549,0.203121,0.757791,0.550265,0.044954,0.056397,0.481107,0.388812,0.631444,0.982399,0.201209,0.123409,0.180826,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.021543,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.404392,0.992033,0.511635,0.276593,0.128128,0.745602,0.597971,0.935351,0.566634,0.516197,0.387453,0.914227,0.476942,0.26865,0.700444,0.203578,0.633901,0.116737,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,0,0,1,0,0,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.880931,0.911442,0.988419,0.215517,0.875638,0.26805,0.037984,0.089974,0.78394,0.53994,0.203996,0.205409,0.223525,0.596699,0.026872,0.240521,0.539785,0.425431,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361968,0.098361,1,?,?,?,1,0,0,0,?,?,?,?,0.843763,0.420957,0.606032,0.358002,0.353914,0.511357,0.795703,0.13638,0.207793,0.132808,0.185824,0.820939,0.254809,0.591967,0.774352,0.399066,0.615298,0.453182,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,0,1,0,0,0,0,1,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.042553,0.038033,0,?,?,?,1,0,0,0,?,?,?,?,0.548089,0.032734,0.663381,0.097134,0.476387,0.529939,0.753828,0.595386,0.256633,0.307234,0.443801,0.48991,0.32305,0.066068,0.666683,0.732583,0.949727,0.463557,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.361436,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.927007,0.217312,0.908293,0.390074,0.676499,0.718362,0.435578,0.297778,0.757286,0.069296,0.056886,0.661168,0.315839,0.624088,0.048012,0.612514,0.904134,0.436697,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.865574,0.204918,?,?,?,1,0,0,0,?,?,?,?,0.857431,0.007152,0.93843,0.23011,0.018404,0.976334,0.582897,0.012322,0.744632,0.225783,0.800278,0.053116,0.87635,0.249609,0.218759,0.058686,0.452709,0.347088,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.4,0,?,?,?,1,0,0,0,0,0,0,1,0.452036,0.299349,0.381465,0.782341,0.402299,0.700853,0.581521,0.181695,0.270516,0.268676,0.449215,0.210784,0.755879,0.05597,0.051158,0.436617,0.82839,0.204395,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.442857,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.836066,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.690641,0.456703,0.773502,0.962497,0.595834,0.717052,0.830301,0.341062,0.538637,0.313687,0.050718,0.773308,0.678857,0.671779,0.024,0.585115,0.555529,0.966413,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.042553,0.8,0.061475,?,?,?,1,0,0,0,?,?,?,?,0.906875,0.064185,0.980533,0.817767,0.492651,0.860261,0.758071,0.413731,0.838457,0.251977,0.548528,0.2409,0.538077,0.105836,0.278206,0.790325,0.640675,0.993264,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.785714,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.148936,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.651979,0.336876,0.036848,0.836584,0.775047,0.097347,0.359491,0.986475,0.129024,0.536923,0.973209,0.816804,0.924672,0.212467,0.674703,0.800408,0.27032,0.301705,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.857143,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.175532,0.688525,0.25,?,?,?,1,0,0,0,?,?,?,?,0.459524,0.692697,0.02104,0.8152,0.326006,0.166275,0.059789,0.251301,0.102793,0.055602,0.871684,0.618116,0.807024,0.081231,0.5292,0.353338,0.399095,0.869785,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.442857,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.601064,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.678132,0.723956,0.871952,0.764484,0.535817,0.887958,0.338325,0.526616,0.973129,0.34005,0.753246,0.509236,0.032055,0.661363,0.803543,0.122239,0.123881,0.335329,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,0,1,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.787234,0.865574,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.172689,0.129182,0.134068,0.501047,0.522477,0.811018,0.706493,0.932641,0.61329,0.547244,0.530233,0.650795,0.861134,0.635882,0.10205,0.049683,0.452252,0.905189,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.202128,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.619711,0.832335,0.488178,0.560717,0.128576,0.263135,0.414317,0.765911,0.518562,0.598025,0.392361,0.79108,0.054121,0.245526,0.108554,0.304021,0.66442,0.252245,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.84442,0.32991,0.495255,0.256099,0.9691,0.355613,0.172421,0.595641,0.059312,0.110992,0.388306,0.400028,0.864983,0.269617,0.813759,0.434804,0.816156,0.808449,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.399344,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.123658,0.405297,0.389464,0.507994,0.336192,0.002073,0.44569,0.869227,0.786388,0.122822,0.513971,0.080079,0.4503,0.368346,0.43411,0.196493,0.369184,0.677332,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.399934,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.271192,0.449924,0.582855,0.275505,0.173383,0.627333,0.678524,0.471493,0.990367,0.45494,0.094449,0.733516,0.560044,0.226023,0.676952,0.24387,0.501277,0.479341,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.340984,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.244451,0.276062,0.075866,0.332546,0.821072,0.346286,0.529115,0.917062,0.104199,0.19938,0.169598,0.750935,0.373969,0.48266,0.529623,0.851036,0.330068,0.726887,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,0.852459,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.781733,0.118877,0.443537,0.958196,0.718266,0.950753,0.654488,0.68019,0.879843,0.463575,0.878225,0.866417,0.065288,0.955251,0.062932,0.668591,0.27478,0.800305,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.340984,1,?,?,?,1,0,0,0,?,?,?,?,0.466866,0.455433,0.929539,0.071834,0.587056,0.848773,0.335515,0.172301,0.021432,0.872459,0.112929,0.236555,0.167817,0.611599,0.565707,0.589118,0.724213,0.586127,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.705882,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.14867,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.597886,0.844377,0.324455,0.026663,0.89333,0.027749,0.750719,0.483282,0.2816,0.592426,0.069703,0.005279,0.348375,0.728285,0.343577,0.145667,0.425942,0.248578,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.122074,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.234219,0.568228,0.329754,0.830152,0.090408,0.360388,0.692067,0.705413,0.037955,0.859324,0.529635,0.955372,0.450906,0.527817,0.601817,0.706246,0.8627,0.165324,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.442857,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.943098,0.875282,0.566271,0.968774,0.535135,0.918887,0.110409,0.283804,0.380835,0.283861,0.523654,0.4895,0.093639,0.814218,0.321828,0.562037,0.842053,0.578986,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0.085714,0,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.202128,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.643346,0.832739,0.03077,0.336577,0.195406,0.014652,0.931569,0.787659,0.531819,0.022718,0.387664,0.87566,0.029964,0.005076,0.969851,0.928978,0.552843,0.1343,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,1,0.202128,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.83957,0.557554,0.844222,0.390425,0.723817,0.122696,0.897915,0.004183,0.448661,0.270661,0.510121,0.509319,0.494881,0.863493,0.234107,0.810435,0.097578,0.902985,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.941176,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.4,0.854508,0,1,0,1,0,0,0,?,?,?,?,0.691267,0.055785,0.481931,0.544927,0.987341,0.694303,0.769558,0.630848,0.183201,0.304447,0.405722,0.540502,0.872412,0.86573,0.964998,0.600016,0.608225,0.288309,U
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.202394,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.211931,0.321752,0.192896,0.771105,0.253557,0.699503,0.522093,0.719919,0.574071,0.427908,0.169173,0.070179,0.958944,0.777803,0.73791,0.563337,0.311128,0.970999,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.122074,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.338313,0.300483,0.071093,0.24682,0.429438,0.991238,0.365104,0.627342,0.258943,0.891921,0.126905,0.795981,0.539674,0.763457,0.318106,0.829055,0.5955,0.757908,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361436,1,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.248244,0.953921,0.755332,0.924051,0.721336,0.742978,0.591851,0.580234,0.567498,0.033957,0.320025,0.370348,0.820324,0.391242,0.083941,0.974167,0.232808,0.352772,2
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,1,0,0,0,1,0,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.4,0.156148,0,1,0,1,0,0,0,?,?,?,?,0.688664,0.974712,0.230495,0.806633,0.980032,0.106009,0.772961,0.225488,0.345737,0.168364,0.72996,0.290384,0.796769,0.762692,0.663082,0.516065,0.318096,0.041245,3
0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,0,1,0,0,1,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.8,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.958459,0.720596,0.858132,0.178475,0.661362,0.265194,0.396049,0.1064,0.106917,0.907652,0.263374,0.162034,0.937576,0.737534,0.61455,0.761752,0.388731,0.504427,5
