@relation titanic-train-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute passengerId numeric
@attribute pclass=1 numeric
@attribute pclass=2 numeric
@attribute pclass=3 numeric
@attribute sex=female numeric
@attribute age numeric
@attribute sibsp numeric
@attribute parch numeric
@attribute fare numeric
@attribute embarked=C numeric
@attribute embarked=Q numeric
@attribute embarked=S numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute survival {0,1}

@data
0.601124,0,1,0,1,0.082684,0,0.333333,0.051237,0,0,1,0.907548,0.385771,0.062659,1
0.602247,1,0,0,0,0.560191,0,0,0.051822,0,0,1,0.475768,0.547991,0.330799,0
0.603371,1,0,0,1,0.371701,0,0,0.207728,1,0,0,0.745648,0.249391,0.115285,1
0.604494,0,0,1,0,?,0,0,0.028302,0,0,1,0.513366,0.826339,0.416819,0
0.605618,1,0,0,1,0.271174,0,0.333333,0.096618,1,0,0,0.190703,0.899104,0.446523,1
0.606742,1,0,0,1,0.447097,0,0.333333,0.138583,0,0,1,0.321092,0.802873,0.220833,1
0.607865,0,0,1,1,0.107816,0.5,0.333333,0.061045,0,0,1,0.617582,0.846805,0.927309,0
0.608989,0,0,1,1,0.132948,0.5,0.333333,0.061045,0,0,1,0.758397,0.197603,0.13623,0
0.610112,0,1,0,0,0.396833,0.125,0,0.050749,0,0,1,0.843459,0.153998,0.284078,1
0.611236,1,0,0,0,0.623021,0.125,0,0.207728,1,0,0,0.589414,0.391441,0.693123,0
0.61236,1,0,0,0,0.798944,0,0,0.050749,0,0,1,0.998516,0.160904,0.260337,0
0.613483,0,1,0,1,0.233476,0.125,0,0.050749,0,0,1,0.805566,0.74397,0.027164,1
0.614607,0,1,0,0,?,0,0,0.027058,1,0,0,0.622504,0.494847,0.976373,1
0.61573,0,0,1,0,0.409399,0.125,0.166667,0.040062,0,0,1,0.52439,0.620167,0.993087,0
0.616854,0,1,0,0,0.09525,0.125,0.166667,0.071731,0,0,1,0.939511,0.281524,0.865892,1
0.617978,1,0,0,0,0.208344,0,0.333333,0.21643,1,0,0,0.971501,0.150476,0.421516,1
0.619101,0,1,0,0,0.334004,0,0,0.050749,0,0,1,0.549074,0.960205,0.65069,0
0.620225,0,0,1,0,?,0,0,0.015282,0,1,0,0.372437,0.914579,0.636342,0
0.621348,0,0,1,0,0.271174,0,0,0.014102,1,0,0,0.290878,0.387366,0.115539,1
0.622472,0,0,1,1,0.271174,0,0,0.015176,0,0,1,0.642571,0.637597,0.813032,1
0.623596,1,0,0,0,0.773813,0,0,0.051822,0,0,1,0.742956,0.445273,0.212271,0
0.624719,1,0,0,1,0.597889,0.125,0,0.077294,1,0,0,0.915017,0.521407,0.335863,1
0.625843,1,0,0,0,?,0,0,0.444099,1,0,0,0.259062,0.829197,0.361019,0
0.626966,1,0,0,1,0.484795,0.125,0.166667,0.155466,0,0,1,0.271426,0.266199,0.259372,1
0.62809,0,0,1,1,0.447097,0.125,0,0.033963,0,0,1,0.058684,0.230535,0.943652,1
0.629213,0,0,1,0,?,0,0,0.015127,0,1,0,0.606254,0.040225,0.785371,0
0.630337,0,0,1,0,0.497361,0,0,0.015412,0,0,1,0.181356,0.658544,0.474668,0
0.631461,0,1,0,0,0.346569,0,0,0.02635,0,0,1,0.663175,0.360409,0.305413,0
0.632584,0,0,1,0,?,0,0,0.015713,0,0,1,0.993151,0.030578,0.97285,0
0.633708,0,0,1,1,?,0,0,0.015713,0,0,1,0.718902,0.893936,0.737624,0
0.634831,0,0,1,0,0.296306,0.25,0,0.047138,0,0,1,0.884627,0.523958,0.686789,0
0.635955,0,0,1,0,0.233476,0,0,0.015412,0,0,1,0.67543,0.781315,0.298621,0
0.637079,0,0,1,1,0.359135,0,0.666667,0.041136,0,0,1,0.182449,0.120422,0.702194,0
0.638202,0,0,1,0,?,0,0,0.01411,1,0,0,0.961306,0.02419,0.422764,0
0.639326,0,0,1,0,0.396833,0,0,0.01533,0,0,1,0.577238,0.619638,0.591515,1
0.640449,0,1,0,0,0.773813,0,0,0.020495,0,0,1,0.375397,0.445477,0.683124,1
0.641573,1,0,0,1,0.660719,0.25,0,0.100481,0,0,1,0.373196,0.468795,0.278796,1
0.642697,1,0,0,0,0.447097,0,0,0.051505,0,0,1,0.05628,0.493365,0.427037,1
0.64382,0,0,1,1,?,0,0,0.015127,0,1,0,0.025121,0.602638,0.666362,1
0.644944,0,0,1,0,0.195778,0,0,0.015713,0,0,1,0.084905,0.862166,0.543697,0
0.646067,0,0,1,0,0.233476,0,0,0.028302,0,0,1,0.03968,0.14856,0.395714,0
0.647191,0,1,0,1,0.421965,0,0,0.025374,0,0,1,0.769908,0.28896,0.696163,1
0.648315,1,0,0,1,0.484795,0.125,0,0.10911,0,0,1,0.783454,0.095091,0.84303,1
0.649438,0,0,1,1,?,0.125,0,0.028221,1,0,0,0.600678,0.561842,0.324198,0
0.650562,0,0,1,0,0.396833,0,0,0.015469,0,0,1,0.823063,0.604121,0.139594,1
0.651685,0,1,0,1,0.308872,0.125,0.166667,0.058556,0,0,1,0.8441,0.45929,0.340339,1
0.652809,1,0,0,1,0.484795,0.125,0.166667,0.21643,1,0,0,0.494637,0.556808,0.578161,1
0.653933,0,1,0,0,0.673285,0,0,0.050749,0,0,1,0.202382,0.1058,0.267034,0
0.655056,1,0,0,0,0.447097,0,0,0.078319,1,0,0,0.692534,0.633915,0.246077,0
0.65618,0,0,1,0,?,0,0,0.017006,1,0,0,0.221293,0.761107,0.399279,0
0.657303,1,0,0,1,0.22091,0,0.333333,0.155466,0,0,1,0.721311,0.951332,0.502623,1
0.658427,0,1,0,0,0.585323,0,0,0.029278,0,0,1,0.854907,0.903015,0.711102,0
0.659551,1,0,0,0,0.748681,0.125,0.166667,0.154588,1,0,0,0.170639,0.193196,0.988539,1
0.660674,0,0,1,0,0.271174,0,0,0.015713,0,0,1,0.853027,0.270292,0.675911,0
0.661798,0,0,1,0,?,0,0,0.015713,0,0,1,0.459886,0.734939,0.076553,0
0.662921,0,0,1,0,0.434531,0,0,0.013907,0,0,1,0.274036,0.31511,0.945185,0
0.664045,1,0,0,1,0.648153,0.125,0,0.152766,1,0,0,0.126197,0.338118,0.008723,1
0.665169,0,0,1,0,0.585323,0,0,0.014151,0,0,1,0.256168,0.896017,0.16628,0
0.666292,0,0,1,1,?,0,0.333333,0.015127,0,1,0,0.375548,0.273308,0.744739,0
0.667416,0,1,0,0,0.459663,0.125,0,0.050749,0,0,1,0.25612,0.504024,0.842106,0
0.668539,0,0,1,0,0.447097,0.125,0.166667,0.047138,0,0,1,0.518068,0.816699,0.699583,0
0.669663,0,1,0,1,?,0,0,0.064412,0,0,1,0.821397,0.446787,0.500923,1
0.670787,0,0,1,0,0.610455,0,0,0,0,0,1,0.914026,0.834508,0.873085,0
0.67191,0,0,1,0,?,0,0,0.014102,1,0,0,0.872539,0.169296,0.99604,0
0.673034,1,0,0,0,0.610455,0.125,0,0.111118,1,0,0,0.071659,0.965588,0.271166,1
0.674157,0,1,0,1,0.296306,0.25,0.166667,0.0527,0,0,1,0.688143,0.82352,0.169401,1
0.675281,0,0,1,0,?,0,0,0.015412,0,0,1,0.778321,0.819634,0.251776,0
0.676404,1,0,0,0,?,0,0,0.082759,0,0,1,0.798715,0.733068,0.551171,0
0.677528,0,0,1,0,0.547625,0,0,0.015713,0,0,1,0.187485,0.693582,0.36963,0
0.678652,1,0,0,0,0.434531,0,0,0.051822,1,0,0,0.778454,0.060345,0.124886,1
0.679775,0,0,1,0,0.447097,0.125,0,0.030352,0,0,1,0.810453,0.87391,0.174369,0
0.680899,0,0,1,0,0.371701,0,0,0.015412,0,0,1,0.185099,0.660743,0.344468,0
0.682022,1,0,0,0,0.334004,0,0,0.059532,0,0,1,0.417173,0.423722,0.077478,1
0.683146,0,1,0,1,0.271174,0.125,0.333333,0.081157,1,0,0,0.329374,0.298039,0.659644,1
0.68427,1,0,0,1,0.497361,0,0,0.299539,0,0,1,0.088706,0.971217,0.044466,1
0.685393,0,0,1,1,0.484795,0.125,0.833333,0.061045,0,0,1,0.084028,0.453898,0.388685,0
0.686517,0,0,1,0,?,0,0,0.013761,0,0,1,0.597229,0.925302,0.299869,0
0.68764,0,0,1,1,?,0.125,0,0.030254,0,1,0,0.979228,0.358054,0.204947,1
0.688764,0,0,1,0,?,0,0,0.015127,0,1,0,0.040166,0.484004,0.122717,0
0.689888,0,0,1,0,0.434531,0,0,0.015713,0,0,1,0.521531,0.419422,0.093729,0
0.691011,0,1,0,1,0.296306,0.125,0.333333,0.126872,0,0,1,0.204496,0.995503,0.937364,1
0.692135,0,0,1,0,0.421965,0.125,0.166667,0.028107,0,0,1,0.147755,0.386821,0.940389,0
0.693258,0,0,1,1,0.321438,0.125,0,0.031425,0,0,1,0.576323,0.638191,0.406792,0
0.694382,0,1,0,1,0.044986,0.25,0.166667,0.076123,0,0,1,0.847107,0.604995,0.965395,1
0.695506,0,1,0,0,0.321438,0,0,0.020495,0,0,1,0.689625,0.947391,0.859729,0
0.696629,0,0,1,0,0.334004,0.125,0,0.028213,1,0,0,0.103387,0.060533,0.797786,0
0.697753,1,0,0,0,0.522493,0.125,0,0.102579,0,0,1,0.686288,0.609148,0.73562,1
0.698876,0,0,1,0,0.246042,0.125,0.166667,0.030726,1,0,0,0.007201,0.295881,0.830011,1
0.7,0,0,1,0,0.258608,0,0,0.01533,0,0,1,0.455997,0.826864,0.528407,0
0.701124,0,0,1,0,0.258608,0,0,0.031425,0,0,1,0.733013,0.079877,0.61378,0
0.702247,1,0,0,0,0.761247,0,0,0.063086,0,0,1,0.567658,0.840012,0.026538,0
0.703371,0,1,0,0,0.710983,0,0,0.024106,0,1,0,0.869541,0.191665,0.911877,0
0.704494,1,0,0,1,0.258608,0,0,0.152164,0,0,1,0.781445,0.215699,0.167065,1
0.705618,0,0,1,0,0.321438,0,0,0.015412,0,0,1,0.620406,0.142179,0.82295,0
0.706742,0,0,1,0,?,0,0,0.015094,0,1,0,0.239347,0.957561,0.090152,0
0.707865,1,0,0,0,1,0,0,0.058556,0,0,1,0.675698,0.823947,0.337426,1
0.708989,0,0,1,0,0.635587,0,0,0.013769,0,0,1,0.32873,0.381154,0.650083,0
0.710112,1,0,0,0,0.396833,0,0,0.059532,1,0,0,0.599045,0.25519,0.189717,1
0.711236,1,0,0,0,?,0,0,0,0,0,1,0.663691,0.923548,0.722583,0
0.71236,0,0,1,1,0.107816,0.375,0.333333,0.054457,0,0,1,0.118178,0.937115,0.855893,0
0.713483,0,1,0,1,0.346569,0,0,0.025374,0,0,1,0.958121,0.404673,0.768155,1
0.714607,0,0,1,0,0.396833,0,0,0.015469,0,0,1,0.473407,0.152249,0.652463,0
0.71573,0,1,0,0,0.384267,0.125,0.166667,0.051237,0,0,1,0.706899,0.790856,0.748412,0
0.716854,0,0,1,1,0.509927,0,0.833333,0.077465,0,0,1,0.426053,0.434222,0.750807,0
0.717978,0,0,1,0,?,0.125,0,0.031425,0,0,1,0.341569,0.763052,0.238143,0
0.719101,0,0,1,0,0.246042,0,0,0.01533,0,0,1,0.099841,0.682815,0.397302,0
0.720225,1,0,0,1,0.296306,0,0,0.135265,1,0,0,0.787422,0.634017,0.380008,1
0.721348,0,0,1,1,0.019854,0.375,0.333333,0.054457,0,0,1,0.199571,0.088633,0.069973,0
0.722472,0,0,1,0,?,0,0,0.110272,0,0,1,0.382822,0.644989,0.751112,1
0.723596,0,0,1,1,0.004147,0.25,0.166667,0.03759,1,0,0,0.484002,0.385371,0.791568,1
0.724719,1,0,0,0,0.597889,0.125,0,0.149765,1,0,0,0.801095,0.892593,0.670077,1
0.725843,0,0,1,0,0.233476,0,0,0.015412,0,0,1,0.559386,0.539456,0.423664,0
0.726966,1,0,0,0,0.698417,0,0,0.069291,1,0,0,0.671497,0.064269,0.497953,1
0.72809,0,0,1,0,?,0,0,0.014737,0,0,1,0.986337,0.00145,0.788583,0
0.729213,0,0,1,1,0.28374,0,0,0.014737,0,0,1,0.869875,0.503612,0.964123,1
0.730337,0,0,1,0,?,0,0,0.015412,0,0,1,0.470014,0.124944,0.691568,0
0.731461,0,1,0,1,0.22091,0,0.166667,0.044893,0,0,1,0.141474,0.577907,0.976296,1
0.732584,0,0,1,0,0.258608,0,0,0.016461,0,0,1,0.130492,0.46007,0.865434,0
0.733708,0,0,1,1,?,0,0,0.015282,0,1,0,0.637788,0.805687,0.10818,1
0.734831,0,0,1,1,0.22091,0,0,0.013175,0,1,0,0.85978,0.862912,0.038617,0
0.735955,0,1,0,0,0.296306,0.25,0,0.143462,0,0,1,0.765134,0.133382,0.465378,0
0.737079,0,0,1,0,?,0,0,0.015412,0,0,1,0.881541,0.85107,0.474437,0
0.738202,0,0,1,1,0.396833,0.125,0.166667,0.030254,0,1,0,0.2332,0.272659,0.734516,0
0.739326,0,1,0,0,0.28374,0,0,0.025374,0,0,1,0.390992,0.360849,0.668115,0
0.740449,1,0,0,0,0.723549,0,0.333333,0.221098,1,0,0,0.494828,0.253677,0.357329,0
0.741573,1,0,0,0,0.623021,0.25,0,0.260867,0,0,1,0.601761,0.113912,0.376679,1
0.742697,0,0,1,0,0.497361,0,0,0.014102,1,0,0,0.630764,0.678526,0.234193,0
0.74382,1,0,0,0,0.585323,0,0,0.049943,0,0,1,0.43427,0.630802,0.737685,0
0.744944,0,0,1,0,0.447097,0,0,0.014631,0,0,1,0.761614,0.42215,0.553822,0
0.746067,0,0,1,0,0.246042,0.125,0,0.015469,0,0,1,0.201281,0.595221,0.082442,1
0.747191,0,1,0,0,0.396833,0.25,0,0.143462,0,0,1,0.979439,0.308149,0.030194,0
0.748315,0,1,0,0,0.308872,0,0,0.025374,0,0,1,0.969899,0.695227,0.829365,0
0.749438,0,0,1,0,?,0,0,0.015176,0,0,1,0.658664,0.151342,0.376299,0
0.750562,0,0,1,0,0.535059,0,0,0.015713,0,0,1,0.279204,0.273853,0.948549,0
0.751685,1,0,0,1,?,0.125,0,0.101497,0,0,1,0.514696,0.309628,0.48851,1
0.752809,0,1,0,1,0.497361,0.125,0.166667,0.076123,0,0,1,0.776759,0.499885,0.299735,1
0.753933,1,0,0,0,0.384267,0.125,0,0.101497,0,0,1,0.472892,0.810642,0.895997,0
0.755056,0,1,0,0,0.87434,0,0,0.020495,0,0,1,0.29791,0.316576,0.276574,0
0.75618,0,1,0,0,0.384267,0,0,0.025374,0,0,1,0.943565,0.234487,0.246931,1
0.757303,0,1,0,0,?,0,0,0,0,0,1,0.375868,0.998513,0.73931,0
0.758427,0,0,1,0,0.22091,0,0,0.015176,0,0,1,0.483226,0.847288,0.266747,0
0.759551,0,0,1,0,0.302589,0,0,0.015713,0,0,1,0.049049,0.710389,0.018594,0
0.760674,0,0,1,1,0.22091,0,0,0.01921,0,0,1,0.680418,0.230697,0.902432,1
0.761798,0,0,1,1,0.535059,0.125,1,0.091543,0,0,1,0.770714,0.341341,0.642472,0
0.762921,1,0,0,0,0.447097,0,0.166667,1,1,0,0,0.917581,0.563539,0.53903,1
0.764045,0,0,1,1,?,0,0,0.015883,0,1,0,0.854315,0.019332,0.428575,0
0.765169,1,0,0,0,0.334004,0,0,0.149765,1,0,0,0.01939,0.241313,0.877915,1
0.766292,0,0,1,0,0.246042,0,0,0.018006,0,0,1,0.070552,0.885729,0.230059,0
0.767416,0,0,1,0,0.170646,0.625,0.333333,0.091543,0,0,1,0.652982,0.109875,0.548041,0
0.768539,0,1,0,0,0.748681,0.125,0.166667,0.076123,0,0,1,0.097396,0.834101,0.197693,0
0.769663,0,1,0,0,0.308872,0.125,0.333333,0.081157,1,0,0,0.256112,0.917909,0.887737,0
0.770787,0,0,1,0,0.170646,0.5,0.166667,0.077465,0,0,1,0.595496,0.251987,0.176286,0
0.77191,0,0,1,0,0.233476,0,0,0.019852,0,0,1,0.654405,0.819941,0.801496,0
0.773034,0,0,1,0,0.22091,0,0,0.015216,0,0,1,0.805582,0.222052,0.280844,0
0.774157,1,0,0,1,0.183212,0,0.166667,0.412503,0,0,1,0.916922,0.783214,0.738769,1
0.775281,1,0,0,0,0.384267,0.125,0,0.111257,0,0,1,0.043705,0.871169,0.769996,1
0.776404,0,0,1,1,0.044986,0,0.166667,0.026188,1,0,0,0.277799,0.447505,0.844715,1
0.777528,0,0,1,0,?,0,0,0.110272,0,0,1,0.090331,0.443196,0.759267,1
0.778652,0,0,1,0,0.308872,0,0,0.014102,1,0,0,0.617989,0.471277,0.239941,0
0.779775,1,0,0,0,0.748681,0,0,0.051822,0,0,1,0.751151,0.413948,0.787312,0
0.780899,0,1,0,0,0.648153,0,0,0.02635,0,0,1,0.411375,0.26902,0.350967,0
0.782022,0,0,1,0,0.547625,0,0,0.015713,0,0,1,0.315645,0.374538,0.690683,0
0.783146,0,0,1,1,?,0,0,0.015094,0,1,0,0.65978,0.636204,0.748061,1
0.78427,1,0,0,0,0.610455,0.125,0.166667,0.21643,1,0,0,0.9934,0.150831,0.068579,0
0.785393,0,0,1,0,0.522493,0,0,0.014932,0,0,1,0.996637,0.387456,0.174381,0
0.786517,1,0,0,1,0.22091,0.125,0,0.444099,1,0,0,0.891456,0.480615,0.973518,1
0.78764,1,0,0,0,0.434531,0,0,0.05131,0,0,1,0.26408,0.351943,0.351329,1
0.788764,0,0,1,1,0.22091,0,0.166667,0.028213,1,0,0,0.666523,0.673878,0.477053,0
0.789888,0,0,1,0,0.308872,0,0,0.015111,0,1,0,0.756767,0.913879,0.81068,0
0.791011,0,0,1,0,0.321438,0.125,0,0.01533,0,0,1,0.586276,0.782345,0.795742,0
0.792135,0,1,0,0,0.484795,0,0,0.050749,0,0,1,0.381252,0.525788,0.884392,0
0.793258,0,1,0,1,0.560191,0,0,0.02635,0,0,1,0.540737,0.508686,0.570118,1
0.794382,1,0,0,0,0.522493,0,0,0.05131,0,0,1,0.964842,0.012841,0.137797,1
0.795506,1,0,0,1,0.271174,0,0,0.295806,0,0,1,0.219175,0.109334,0.251548,1
0.796629,0,0,1,0,?,0.125,0.166667,0.029758,1,0,0,0.234714,0.01723,0.879862,1
0.797753,1,0,0,1,0.296306,0,0,0.096626,1,0,0,0.605511,0.962807,0.935889,1
0.798876,1,0,0,0,?,0,0,0.051822,0,0,1,0.808012,0.075944,0.953909,0
0.8,1,0,0,0,0.597889,0.125,0,0.101497,0,0,1,0.525758,0.9725,0.190523,1
0.801124,0,0,1,0,0.359135,0,0,0.01851,0,0,1,0.22759,0.791462,0.191145,0
0.802247,0,1,0,0,0.648153,0,0,0.025374,0,0,1,0.818876,0.092889,0.73886,0
0.803371,0,0,1,0,0.233476,0,0,0.014932,0,0,1,0.346144,0.535027,0.694695,0
0.804494,1,0,0,1,0.472229,0,0,0.444099,1,0,0,0.896083,0.664424,0.3142,1
0.805618,0,1,0,1,0.334004,0,0,0.020495,0,0,1,0.513277,0.543305,0.370048,1
0.806742,0,0,1,0,?,0,0,0.030254,0,1,0,0.836338,0.927725,0.577841,0
0.807865,0,0,1,0,0.409399,0,0,0.015176,0,0,1,0.224568,0.042241,0.794641,0
0.808989,0,1,0,1,0.070118,0,0.166667,0.064412,0,0,1,0.554577,0.684059,0.953764,1
0.810112,0,0,1,0,0.208344,0.125,0,0.013769,0,0,1,0.427141,0.802503,0.949999,0
0.811236,0,1,0,0,0.421965,0,0,0.025374,0,0,1,0.026244,0.058008,0.287755,0
0.81236,0,1,0,0,0.623021,0,0,0.025374,0,0,1,0.180444,0.928849,0.458949,0
0.813483,1,0,0,0,0.334004,0.125,0,0.103644,0,0,1,0.592799,0.290479,0.850454,1
0.814607,0,0,1,0,0.246042,0,0,0.016908,0,0,1,0.090861,0.575301,0.571876,0
0.81573,0,1,0,1,0.371701,0.375,0,0.040989,0,0,1,0.278662,0.395992,0.813912,1
0.816854,0,0,1,1,?,0,0,0.015103,0,1,0,0.980902,0.007898,0.133142,1
0.817978,0,1,0,0,0.308872,0.125,0,0.050749,0,0,1,0.07548,0.917055,0.616565,0
0.819101,0,0,1,1,0.308872,0.125,0,0.015469,0,0,1,0.833899,0.089882,0.3943,0
0.820225,1,0,0,1,0.359135,0,0,0.412503,0,0,1,0.783757,0.319383,0.753222,1
0.821348,0,0,1,0,0.132948,0,0,0.036671,1,0,0,0.748494,0.907992,0.696692,0
0.822472,0,1,0,0,?,0,0,0,0,0,1,0.218591,0.323002,0.380238,0
0.823596,0,1,0,0,0.28374,0,0,0.025374,0,0,1,0.628374,0.19473,0.453894,0
0.824719,0,1,0,0,0.28374,0,0,0.025374,0,0,1,0.093367,0.543663,0.591365,0
0.825843,0,0,1,0,0.352852,0,0,0.031425,0,0,1,0.665634,0.216222,0.36502,0
0.826966,0,0,1,1,0.597889,0.125,0.5,0.067096,0,0,1,0.385252,0.723466,0.411089,0
0.82809,1,0,0,0,0.434531,0,0,1,1,0,0,0.504085,0.409136,0.583382,1
0.829213,0,0,1,0,?,0,0,0.015412,0,0,1,0.385901,0.915696,0.068265,0
0.830337,0,0,1,0,?,0,0,0.015412,0,0,1,0.804551,0.767848,0.460968,0
0.831461,1,0,0,0,?,0,0,0.058556,0,0,1,0.361134,0.72234,0.286484,1
0.832584,1,0,0,0,0.447097,0.125,0,0.153905,0,0,1,0.899728,0.544039,0.156545,0
0.833708,1,0,0,1,0.258608,0.25,0.333333,0.512122,1,0,0,0.929898,0.888827,0.476271,1
0.834831,0,0,1,0,0.296306,0.125,0,0.031425,0,0,1,0.302979,0.44869,0.61236,0
0.835955,0,0,1,0,0.384267,0,0,0.015469,0,0,1,0.055543,0.673768,0.389685,1
0.837079,1,0,0,0,0.87434,0.125,0.166667,0.138583,0,0,1,0.11433,0.199073,0.30893,0
0.838202,0,0,1,0,0.195778,0.125,0.166667,0.039525,0,0,1,0.285521,0.725848,0.036291,0
0.839326,0,1,0,1,0.371701,0,0,0.025374,0,0,1,0.29811,0.873219,0.546508,1
0.840449,1,0,0,0,0.233476,0.125,0,0.103644,0,0,1,0.427744,0.118764,0.231279,0
0.841573,0,0,1,0,0.384267,0,0,0.015127,0,1,0,0.449681,0.298154,0.381833,0
0.842697,0,1,0,1,0.044986,0.125,0.166667,0.044893,0,0,1,0.795961,0.481049,0.806674,1
0.84382,0,0,1,0,0.070118,0,0.166667,0.02435,0,0,1,0.942547,0.267191,0.485548,1
0.844944,0,0,1,0,0.409399,0,0,0.018543,0,0,1,0.060093,0.182692,0.254282,0
0.846067,0,0,1,0,0.28374,0,0,0.015412,0,0,1,0.280079,0.151113,0.154479,0
0.847191,0,1,0,1,0.597889,0.125,0.333333,0.126872,0,0,1,0.402154,0.536245,0.857964,1
0.848315,0,1,0,0,0.003141,0.125,0.166667,0.028302,0,0,1,0.455807,0.818197,0.198236,1
0.849438,0,0,1,0,0.346569,0,0,0.015216,0,0,1,0.390432,0.277292,0.420957,0
0.850562,0,1,0,0,0.22091,0,0,0.022447,0,0,1,0.149931,0.322847,0.965428,0
0.851685,0,0,1,0,0.421965,0,0,0.015713,0,0,1,0.764448,0.908019,0.693723,0
0.852809,1,0,0,1,0.409399,0,0,0.168837,0,0,1,0.513615,0.66088,0.03435,1
0.853933,0,0,1,0,?,0,0,0.028302,0,0,1,0.175704,0.127758,0.985886,0
0.855056,0,0,1,0,0.509927,0,0,0.013907,0,0,1,0.082781,0.854143,0.079147,0
0.85618,0,0,1,0,0.246042,0,0,0.01411,1,0,0,0.09375,0.704578,0.113441,1
0.857303,1,0,0,1,0.447097,0.125,0.333333,0.234224,0,0,1,0.344577,0.535569,0.757086,1
0.858427,0,0,1,0,0.195778,0,0,0.015176,0,0,1,0.287127,0.040837,0.434971,0
0.859551,1,0,0,1,0.635587,0.125,0,0.152164,0,0,1,0.58707,0.109779,0.627299,1
0.860674,1,0,0,0,?,0,0,0.077294,1,0,0,0.982424,0.990487,0.898103,0
0.861798,0,0,1,1,0.377984,0,0,0.015127,0,1,0,0.689954,0.999973,0.696869,0
0.862921,0,0,1,0,?,0.125,0,0.047138,0,1,0,0.434293,0.444192,0.614038,0
0.864045,0,0,1,0,0.396833,0,0,0.016323,0,0,1,0.364487,0.72971,0.146693,0
0.865169,0,0,1,0,0.296306,0,0,0.018543,0,0,1,0.881635,0.916188,0.85234,0
0.866292,0,0,1,0,0.597889,0,0,0.01533,0,0,1,0.287177,0.883089,0.676734,0
0.867416,0,1,0,1,0.710983,0,0,0.020495,0,0,1,0.881399,0.060291,0.583386,0
0.868539,0,0,1,0,?,0,0,0.014102,1,0,0,0.465965,0.828062,0.146971,0
0.869663,0,1,0,1,0.673285,0.125,0.5,0.044893,0,0,1,0.697021,0.286586,0.859118,1
0.870787,0,0,1,0,0.22091,0,0,0.015127,0,0,1,0.761313,0.448831,0.304951,0
0.87191,0,0,1,0,?,0,0,0.015127,0,1,0,0.653382,0.629815,0.716059,0
0.873034,0,0,1,1,0.057552,0,0,0.02435,0,0,1,0.598433,0.722407,0.270989,1
0.874157,0,0,1,0,?,0,0,0.015103,0,1,0,0.268549,0.779124,0.693774,0
0.875281,1,0,0,1,0.535059,0,0.166667,0.412503,0,0,1,0.751153,0.48396,0.594832,1
0.876404,0,0,1,1,0.15808,0,0,0.01411,1,0,0,0.133045,0.87012,0.007851,1
0.877528,1,0,0,1,0.208344,0.125,0,0.111257,0,0,1,0.462184,0.082172,0.459487,1
0.878652,1,0,0,0,0.359135,0,0,0.058556,0,0,1,0.263077,0.776643,0.403763,0
0.879775,0,0,1,0,?,0.125,0.333333,0.045771,0,0,1,0.757647,0.240679,0.454645,0
0.880899,0,0,1,0,0.308872,0,0,0.013761,0,0,1,0.322353,0.343501,0.485949,0
0.882022,0,0,1,0,0.308872,0,0,0.014151,0,0,1,0.394197,0.460285,0.099009,0
0.883146,0,0,1,1,0.22091,0,0,0.014631,0,0,1,0.239603,0.253972,0.088798,1
0.88427,0,0,1,0,0.09525,0.5,0.166667,0.056848,0,1,0,0.582354,0.848878,0.392343,0
0.885393,0,0,1,0,0.007288,0.125,0.333333,0.04016,0,0,1,0.381858,0.118077,0.990875,1
0.886517,1,0,0,0,0.572757,0,0,0.154588,1,0,0,0.207051,0.716075,0.418194,0
0.88764,0,0,1,0,?,0,0,0.015127,0,1,0,0.34738,0.349554,0.913141,0
0.888764,0,1,0,0,0.195778,0,0,0.050749,0,0,1,0.322183,0.466299,0.800306,0
0.889888,0,0,1,1,?,1,0.333333,0.135753,0,0,1,0.371831,0.530792,0.462762,0
0.891011,1,0,0,0,?,0,0,0.059914,1,0,0,0.946046,0.850144,0.40242,0
0.892135,0,0,1,0,0.308872,0,0,0.015412,0,0,1,0.28601,0.164561,0.147624,0
0.893258,0,1,0,0,0.484795,0,0,0.025374,0,0,1,0.704075,0.056964,0.42456,0
0.894382,1,0,0,1,0.610455,0,0,0.05061,0,0,1,0.39695,0.007623,0.188266,1
0.895506,0,0,1,1,0.384267,0,0,0.016949,0,0,1,0.338919,0.253393,0.220418,1
0.896629,0,0,1,0,0.371701,0,0,0.01411,1,0,0,0.79434,0.961837,0.97355,0
0.897753,0,0,1,1,0.371701,0.125,0.166667,0.047138,0,0,1,0.079428,0.279051,0.08094,0
0.898876,0,1,0,0,0.421965,0,0,0.025374,0,0,1,0.603519,0.76027,0.258308,0
0.9,0,1,0,1,0.384267,0.125,0.166667,0.051237,0,0,1,0.983044,0.322542,0.598876,1
0.901124,1,0,0,0,0.132948,0.125,0.333333,0.234224,0,0,1,0.041417,0.285626,0.683928,1
0.902247,0,0,1,0,0,0,0.166667,0.016623,1,0,0,0.652944,0.522946,0.357424,1
0.903371,0,0,1,0,0.334004,0,0,0.013614,0,0,1,0.693945,0.261649,0.749563,1
