@relation train-weka.filters.unsupervised.attribute.NumericToNominal-R24-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute var_0=a numeric
@attribute var_0=b numeric
@attribute var_0=c numeric
@attribute var_0=d numeric
@attribute var_1 numeric
@attribute var_2=b numeric
@attribute var_2=c numeric
@attribute var_2=d numeric
@attribute var_2=e numeric
@attribute var_2=f numeric
@attribute var_2=g numeric
@attribute var_2=h numeric
@attribute var_2=a numeric
@attribute var_3 numeric
@attribute var_4=c numeric
@attribute var_4=d numeric
@attribute var_4=e numeric
@attribute var_4=f numeric
@attribute var_4=g numeric
@attribute var_4=h numeric
@attribute var_4=a numeric
@attribute var_4=b numeric
@attribute var_5 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute label {0,1}

@data
0,1,0,0,0.333333,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,0,1,0,0,0.571429,0.577474,0.042512,0.086494,0.524073,0.360284,0.623817,0.359028,1
0,0,0,1,1,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,1,0,0,0,0,0.565363,0.382378,0.055539,0.607066,0.333936,0.568653,0.941056,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.285714,0.0308,0.084533,0.276225,0.842792,0.955998,0.462262,0.705436,1
0,0,1,0,0.333333,1,0,0,0,0,0,0,0,0.285714,0,0,0,1,0,0,0,0,0.142857,0.05569,0.775468,0.351375,0.447928,0.086373,0.139931,0.646154,1
0,1,0,0,0.333333,0,0,0,0,1,0,0,0,0.285714,0,0,0,1,0,0,0,0,0.714286,0.655087,0.807737,0.813064,0.566071,0.82265,0.77881,0.254239,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,0.142857,0,1,0,0,0,0,0,0,1,0.31314,0.704336,0.350534,0.759723,0.453071,0.20445,0.37808,1
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.285714,0.462585,0.553092,0.517015,0.966307,0.543262,0.598029,0.992267,1
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.285714,0.538822,0.256746,0.092582,0.809803,0.369614,0.385072,0.71943,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.142857,0.11621,0.378472,0.562454,0.67986,0.731889,0.562162,0.044491,1
0,0,1,0,0.666667,1,0,0,0,0,0,0,0,0.857143,0,0,0,0,0,1,0,0,0.428571,0.0852,0.533794,0.03566,0.222119,0.724008,0.688117,0.214099,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.285714,0.286838,0.569467,0.213889,0.472987,0.179336,0.350148,0.979378,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.714286,1,0,0,0,0,0,0,0,0.428571,0.270772,0.924572,0.770043,0.832433,0.522627,0.942166,0.046594,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.285714,0.109892,0.990498,0.548167,0.499263,0.022152,0.962411,0.110829,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.142857,0,1,0,0,0,0,0,0,1,0.453918,0.56256,0.157585,0.913514,0.896559,0.144873,0.80041,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,0,1,0,0,1,0.749702,0.264772,0.837979,0.999739,0.967712,0.594719,0.157393,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.714286,0,0,1,0,0,0,0,0,0.857143,0.701655,0.792563,0.726051,0.141888,0.216594,0.270065,0.406923,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.857143,0,0,0,0,0,0,1,0,0.428571,0.744883,0.063087,0.450607,0.160446,0.665891,0.353469,0.591862,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.285714,1,0,0,0,0,0,0,0,0.571429,0.545038,0.815565,0.568128,0.969115,0.877129,0.180165,0.962912,1
0,1,0,0,0.333333,0,0,0,0,0,0,0,1,0.714286,0,0,0,1,0,0,0,0,0,0.134028,0.562823,0.218994,0.34992,0.859144,0.015462,0.576813,1
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,0.142857,0,1,0,0,0,0,0,0,0.571429,0.157962,0.171828,0.172187,0.378415,0.847124,0.827284,0.068365,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.428571,0.822046,0.438091,0.664792,0.287535,0.534991,0.779537,0.523441,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.714286,0,0,0,1,0,0,0,0,0.285714,0.171226,0.578095,0.933397,0.7318,0.554397,0.711856,0.948171,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.285714,0,1,0,0,0,0,0,0,0.714286,0.263945,0.260044,0.387628,0.838662,0.562446,0.039305,0.318127,1
0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.714286,0.2514,0.857588,0.869106,0.9704,0.924574,0.69914,0.524893,1
0,0,0,1,1,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0,0.132162,0.544949,0.620473,0.263823,0.127676,0.591569,0.966825,1
0,0,0,1,0.333333,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.571429,0.468984,0.343474,0.772965,0.544976,0.716099,0.416693,0.130321,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.428571,0,0,1,0,0,0,0,0,0.285714,0.059975,0.680623,0.924001,0.457141,0.152413,0.02139,0.441211,1
0,0,0,1,0.666667,1,0,0,0,0,0,0,0,0.714286,1,0,0,0,0,0,0,0,0,0.459,0.546258,0.5914,0.395311,0.62816,0.012571,0.927972,1
0,0,0,1,0,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.285714,0.978149,0.805172,0.336105,0.256906,0.036042,0.831844,0.549516,1
0,0,0,1,0.666667,0,0,0,0,0,1,0,0,0.571429,0,0,0,0,0,0,1,0,0.285714,0.967743,0.948524,0.7689,0.13354,0.881229,0.533599,0.78601,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.692867,0.293241,0.886193,0.482849,0.810735,0.945708,0.672615,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.428571,1,0,0,0,0,0,0,0,1,0.782287,0.219162,0.182313,0.431847,0.124035,0.371881,0.131166,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.694978,0.633827,0.154288,0.306929,0.737056,0.650945,0.722803,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,1,0,0,0,0.571429,0.376371,0.66277,0.737817,0.880391,0.072166,0.45869,0.741694,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0.714286,0,1,0,0,0,0,0,0,0.285714,0.295487,0.141526,0.72596,0.675595,0.640686,0.717121,0.01616,1
0,0,0,1,0.666667,0,0,0,1,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0.285714,0.171649,0.374558,0.828289,0.22494,0.369609,0.287909,0.935862,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0.142857,0.898589,0.533232,0.736144,0.221681,0.841653,0.022834,0.263693,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.571429,0,0,1,0,0,0,0,0,0.142857,0.822547,0.939725,0.406189,0.670222,0.845174,0.603045,0.788382,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.857143,0,0,0,0,0,0,1,0,0.428571,0.946961,0.999933,0.775444,0.805434,0.344969,0.523885,0.242728,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0.714286,0,0,0,0,0,1,0,0,0.142857,0.774096,0.978932,0.102269,0.646342,0.842177,0.156141,0.888805,1
0,0,0,1,0.333333,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.285714,0.996846,0.005502,0.865769,0.050609,0.332034,0.098953,0.116301,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.714286,0.824383,0.824733,0.469947,0.180329,0.285419,0.364163,0.443515,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.857143,0.741902,0.820084,0.909234,0.958896,0.748509,0.746827,0.829421,1
0,0,1,0,0,0,0,0,0,0,0,0,1,0.142857,0,0,0,0,1,0,0,0,0.571429,0.028427,0.841493,0.337356,0.43846,0.939512,0.76603,0.838544,1
0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.141096,0.335814,0.433242,0.531879,0.556562,0.711197,0.578877,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.285714,1,0,0,0,0,0,0,0,0,0.911381,0.643739,0.354005,0.549915,0.154103,0.785659,0.917982,1
0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.142857,0.199942,0.279685,0.850361,0.86384,0.684108,0.482168,0.376241,1
0,1,0,0,0.333333,0,0,1,0,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,1,0.191399,0.792583,0.998902,0.977699,0.703396,0.594302,0.408133,1
0,0,1,0,0.666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.286149,0.717168,0.125826,0.12244,0.834625,0.796327,0.097569,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.714286,1,0,0,0,0,0,0,0,0.285714,0.543259,0.570961,0.615634,0.254888,0.950498,0.547131,0.018343,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.714286,0.056931,0.086921,0.296846,0.360965,0.63875,0.929546,0.830225,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.031795,0.567216,0.923279,0.185971,0.014115,0.249286,0.585327,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,0,0.359491,0.700148,0.86189,0.030629,0.450621,0.870797,0.526606,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0.428571,0.800361,0.990854,0.057716,0.754411,0.3206,0.337276,0.180157,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.714286,0.609013,0.127847,0.597152,0.131427,0.781992,0.675121,0.992475,1
0,0,0,1,1,0,0,0,0,0,1,0,0,0.142857,0,0,0,1,0,0,0,0,0.428571,0.176377,0.659218,0.585529,0.155163,0.494807,0.391298,0.769247,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,1,0,0,0.571429,0.717336,0.55761,0.850682,0.074136,0.586717,0.135213,0.65703,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0.857143,0,0,0,1,0,0,0,0,0.571429,0.238321,0.230862,0.333677,0.05846,0.006858,0.418195,0.887865,1
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.857143,0,0,0,0,1,0,0,0,0.428571,0.254477,0.572565,0.098419,0.865242,0.565258,0.271698,0.772758,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.857143,0.932524,0.61945,0.945794,0.429235,0.049059,0.255906,0.84391,1
0,1,0,0,0.333333,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,1,0,0,0,0.571429,0.08558,0.854427,0.353492,0.183271,0.358281,0.33154,0.102163,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0.285714,1,0,0,0,0,0,0,0,0,0.312363,0.246361,0.135532,0.792409,0.38982,0.28749,0.390031,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,1,0.6956,0.678096,0.530606,0.224072,0.991963,0.483646,0.489387,1
0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.428571,0.346914,0.323347,0.905869,0.612244,0.233539,0.552348,0.174228,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.048019,0.306376,0.757879,0.960256,0.573925,0.113917,0.257954,1
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.714286,0.883017,0.1878,0.959736,0.605178,0.622787,0.78711,0.865769,1
0,0,1,0,0,0,0,0,0,0,0,1,0,0.428571,0,0,1,0,0,0,0,0,0.571429,0.423897,0.241633,0.872681,0.214693,0.913322,0.123947,0.188836,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.428571,0,1,0,0,0,0,0,0,0.857143,0.787953,0.628524,0.982403,0.037992,0.539457,0.998705,0.839016,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.857143,1,0,0,0,0,0,0,0,0.285714,0.852187,0.899929,0.456486,0.88985,0.14381,0.425324,0.029924,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0.714286,0,0,0,0,1,0,0,0,0,0.51529,0.472465,0.942651,0.881713,0.404476,0.794047,0.039056,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.571429,0,0,0,1,0,0,0,0,0,0.617013,0.467457,0.073744,0.945906,0.303278,0.564033,0.480057,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.428571,0,0,0,0,0,0,1,0,0.857143,0.461701,0.582452,0.472249,0.648116,0.122518,0.088378,0.928261,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.428571,0,0,0,1,0,0,0,0,0,0.85492,0.226166,0.245644,0.574932,0.205417,0.197615,0.335844,1
0,0,0,1,0.333333,0,0,0,0,1,0,0,0,0.428571,0,0,0,0,1,0,0,0,0,0.577216,0.019385,0.348225,0.678611,0.572407,0.75787,0.67215,1
0,1,0,0,0.333333,0,1,0,0,0,0,0,0,0.285714,0,0,1,0,0,0,0,0,0,0.424182,0.414112,0.772501,0.191821,0.408409,0.744134,0.74271,1
0,0,0,1,0.333333,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.571429,0.986871,0.923212,0.148122,0.980315,0.580564,0.859214,0.338314,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.857143,0,0,0,0,1,0,0,0,0.142857,0.325273,0.057227,0.526312,0.742751,0.025217,0.611302,0.054402,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,0,1,0.714286,0.531446,0.685815,0.975074,0.603419,0.931163,0.823719,0.397702,1
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.809512,0.185508,0.772732,0.728413,0.954787,0.852698,0.776556,1
0,0,0,1,1,0,0,0,0,0,0,1,0,0.285714,0,0,0,0,0,0,0,1,0,0.464066,0.043101,0.379203,0.267062,0.031454,0.45711,0.198911,1
0,0,1,0,0.333333,0,1,0,0,0,0,0,0,0.428571,0,0,0,1,0,0,0,0,0.428571,0.56166,0.362655,0.501062,0.733337,0.56768,0.164227,0.094999,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,0.571429,0,0,0,0,1,0,0,0,0.285714,0.294969,0.667353,0.028469,0.003683,0.054877,0.096741,0.971171,1
0,0,1,0,0.333333,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,0,1,0,0,0.428571,0.658521,0.620427,0.490428,0.04792,0.223641,0.777989,0.01098,1
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.142857,0.377714,0.855362,0.521496,0.087505,0.990765,0.150206,0.859834,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0.142857,0,0,0,0,0,0,1,0,0.428571,0.36312,0.225683,0.815673,0.741185,0.299852,0.904672,0.612447,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,0.571429,0.117237,0.69111,0.874793,0.321053,0.22224,0.765124,0.24102,1
0,1,0,0,0,1,0,0,0,0,0,0,0,0.142857,0,0,0,0,0,1,0,0,0.428571,0.73323,0.419504,0.890031,0.787131,0.781329,0.963309,0.289158,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.166238,0.11858,0.466705,0.801424,0.389762,0.15776,0.252736,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.571429,0,0,0,0,0,0,1,0,0.857143,0.821331,0.475969,0.692551,0.234605,0.32019,0.384673,0.082728,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0.285714,1,0,0,0,0,0,0,0,0.857143,0.095952,0.242529,0.561861,0.798773,0.155014,0.303726,0.9437,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0.285714,0,0,0,0,1,0,0,0,1,0.284711,0.427042,0.572693,0.030769,0.966482,0.419353,0.9806,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0.142857,0,1,0,0,0,0,0,0,0.428571,0.386833,0.731274,0.376094,0.123966,0.508603,0.209574,0.425099,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.714286,0.170547,0.305458,0.545576,0.724226,0.264642,0.183216,0.992092,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.857143,0,0,0,0,0,1,0,0,0.857143,0.212411,0.821277,0.048081,0.907634,0.837494,0.828958,0.83378,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.714286,0,0,0,0,0,0,0,1,1,0.699443,0.157125,0.668755,0.570154,0.898332,0.363027,0.758862,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0.428571,0,0,0,1,0,0,0,0,0.714286,0.085775,0.311005,0.857229,0.67353,0.628122,0.147343,0.118485,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.428571,0.046845,0.67803,0.352084,0.392936,0.650956,0.236745,0.271685,1
0,0,0,1,0,0,0,0,0,0,0,1,0,0.714286,0,0,0,0,0,0,1,0,0,0.624813,0.320323,0.736712,0.87598,0.394546,0.867939,0.656633,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,0,0,1,0,0,0.714286,0.466891,0.619288,0.019654,0.209999,0.775113,0.261622,0.807911,1
0,0,1,0,0.666667,0,0,0,1,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.428571,0.263516,0.01779,0.166701,0.142552,0.825552,0.118547,0.432187,1
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.285714,0.966126,0.981249,0.687616,0.034152,0.373936,0.695796,0.333489,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.571429,0.908068,0.064654,0.158599,0.573622,0.799794,0.341111,0.061914,1
0,1,0,0,0.333333,0,0,1,0,0,0,0,0,0.714286,0,1,0,0,0,0,0,0,0.285714,0.010642,0.058574,0.811191,0.322662,0.580068,0.964582,0.491199,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0.714286,0,0,0,0,0,0,0,1,0.714286,0.195877,0.070895,0.440879,0.902069,0.555404,0.996537,0.876087,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.142857,0,0,0,0,1,0,0,0,1,0.132013,0.099999,0.302651,0.273587,0.959915,0.6018,0.630782,1
0,0,1,0,0.333333,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.972642,0.832232,0.48754,0.707505,0.073231,0.43733,0.740637,1
0,1,0,0,0.333333,1,0,0,0,0,0,0,0,0.857143,0,1,0,0,0,0,0,0,0.142857,0.524073,0.378157,0.340649,0.049345,0.004946,0.102131,0.631711,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0.838508,0.741085,0.46943,0.355834,0.466275,0.587194,0.472954,1
0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.714286,0.830367,0.916985,0.437971,0.171781,0.927933,0.347048,0.077422,1
0,0,0,1,0.666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.53264,0.309683,0.007037,0.838739,0.608968,0.284138,0.846978,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.571429,0.893873,0.759739,0.964469,0.841704,0.437053,0.020899,0.509289,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.142857,1,0,0,0,0,0,0,0,0.285714,0.601288,0.777158,0.13279,0.208375,0.307678,0.953076,0.020652,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.857143,0,0,0,0,1,0,0,0,0.142857,0.656327,0.164014,0.736402,0.020484,0.188134,0.643487,0.415168,1
0,0,0,1,0.666667,0,0,0,0,1,0,0,0,0.285714,1,0,0,0,0,0,0,0,1,0.224776,0.908826,0.675497,0.126134,0.349039,0.883262,0.138009,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.571429,0.080917,0.337772,0.48122,0.425008,0.235762,0.211201,0.48329,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,1,0,0,0,0,0,1,0.432737,0.246101,0.324972,0.003777,0.778064,0.800202,0.168618,1
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.142857,1,0,0,0,0,0,0,0,0.857143,0.652846,0.560677,0.613574,0.455527,0.834656,0.582465,0.716863,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0.142857,0,0,0,1,0,0,0,0,0.142857,0.805084,0.687552,0.559008,0.940598,0.688107,0.692546,0.230354,1
0,1,0,0,0.333333,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.285714,0.95783,0.718146,0.256342,0.745442,0.24804,0.458992,0.794113,1
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.714286,0.401517,0.630476,0.97703,0.828105,0.756019,0.33065,0.600706,1
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.714286,0.116418,0.283475,0.298971,0.912163,0.960791,0.317754,0.65572,1
0,1,0,0,0,0,0,0,0,0,1,0,0,0.285714,0,0,0,0,0,0,1,0,0.285714,0.26917,0.279674,0.116661,0.577784,0.256637,0.490384,0.932397,1
0,1,0,0,0,0,0,0,0,0,0,1,0,0.142857,0,0,1,0,0,0,0,0,0.285714,0.576247,0.660244,0.290681,0.039337,0.579935,0.827561,0.586438,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.714286,0.802961,0.734618,0.684202,0.948271,0.541194,0.265885,0.34794,1
1,0,0,0,0,0,1,0,0,0,0,0,0,0.285714,0,0,0,1,0,0,0,0,0.285714,0.346226,0.008672,0.450938,0.945908,0.23844,0.948109,0.957026,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,1,0,0,0,0,0,0.571429,0.25448,0.243274,0.132921,0.223151,0.086525,0.757375,0.763905,1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.571429,0.154147,0.363413,0.174036,0.831073,0.052085,0.03985,0.52998,1
0,0,1,0,0.333333,0,0,0,1,0,0,0,0,0.857143,0,0,0,0,1,0,0,0,0,0.253105,0.503046,0.421211,0.383755,0.509841,0.891265,0.079868,1
0,0,0,1,0,0,1,0,0,0,0,0,0,0.285714,0,0,0,0,0,0,1,0,0.142857,0.977152,0.066054,0.285416,0.032761,0.96192,0.31332,0.578539,1
0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0.68954,0.085688,0.494915,0.09407,0.11338,0.752281,0.522079,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.428571,0,0,0,0,0,0,0,1,0.857143,0.73475,0.514651,0.448008,0.429056,0.522208,0.891877,0.590358,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.571429,0.261068,0.24991,0.905358,0.975014,0.96191,0.961395,0.142218,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0.428571,0,0,0,1,0,0,0,0,0.571429,0.745172,0.628497,0.538096,0.147207,0.057909,0.649164,0.639407,1
1,0,0,0,0,0,0,0,0,0,0,1,0,0.285714,0,0,0,0,0,1,0,0,1,0.355276,0.415661,0.009537,0.29789,0.513595,0.745532,0.093813,1
0,0,1,0,0.333333,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.473386,0.563928,0.329158,0.34567,0.356155,0.981028,0.523145,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,0,1,0,0,0.571429,0.392629,0.037652,0.336045,0.423509,0.902463,0.139051,0.121203,1
0,0,1,0,0,0,1,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,1,1,0.585336,0.34369,0.303276,0.694784,0.208855,0.371856,0.934896,1
0,0,0,1,0.333333,0,0,0,0,0,0,1,0,0.571429,0,0,1,0,0,0,0,0,0.857143,0.817509,0.209345,0.046116,0.402891,0.01204,0.503364,0.648532,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.285714,0,0,0,0,0,1,0,0,0,0.857351,0.59685,0.013998,0.017254,0.771497,0.280087,0.52848,1
0,0,0,1,0.666667,0,1,0,0,0,0,0,0,0.142857,0,0,0,0,0,0,0,1,0.428571,0.353735,0.025971,0.502012,0.033187,0.059756,0.31711,0.821295,1
0,0,0,1,0.666667,0,0,0,0,0,0,1,0,0.428571,0,1,0,0,0,0,0,0,0.857143,0.858098,0.38954,0.86013,0.248013,0.726398,0.681543,0.035267,1
1,0,0,0,0,0,0,0,1,0,0,0,0,0.142857,1,0,0,0,0,0,0,0,0.285714,0.077385,0.056669,0.974945,0.020786,0.027664,0.089358,0.874308,1
0,1,0,0,0.333333,0,0,0,0,0,1,0,0,0.857143,0,0,1,0,0,0,0,0,0,0.856157,0.671466,0.901611,0.244125,0.563743,0.928665,0.211556,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.132194,0.53903,0.60404,0.48187,0.595633,0.693469,0.743461,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.142857,0,1,0,0,0,0,0,0,0.285714,0.239003,0.603756,0.008189,0.000351,0.144384,0.18708,0.472117,1
0,0,0,1,1,0,0,0,0,1,0,0,0,0.285714,0,0,0,0,0,0,1,0,0,0.26796,0.478274,0.150301,0.844966,0.349472,0.367479,0.042,1
0,1,0,0,0,0,0,0,0,0,0,0,1,0.285714,0,0,0,0,0,1,0,0,0.571429,0.035714,0.576829,0.027684,0.908355,0.855182,0.04828,0.546136,1
0,0,0,1,1,0,0,0,1,0,0,0,0,0.714286,0,0,0,0,0,1,0,0,0.857143,0.739168,0.369268,0.591062,0.893409,0.710975,0.833159,0.44483,1
0,0,0,1,0.333333,0,0,0,1,0,0,0,0,0.142857,0,0,0,0,0,1,0,0,0.142857,0.389726,0.100769,0.188752,0.912362,0.677812,0.360776,0.364029,1
0,0,1,0,0,1,0,0,0,0,0,0,0,0.428571,0,0,0,0,0,0,0,1,0.857143,0.800354,0.970576,0.55866,0.577929,0.954292,0.251891,0.39801,1
0,0,1,0,0.333333,0,0,0,0,0,0,1,0,0.142857,0,0,0,0,0,0,1,0,0.714286,0.049869,0.655474,0.805503,0.75845,0.979955,0.415649,0.933692,1
0,0,0,1,0.666667,0,0,1,0,0,0,0,0,0.571429,0,0,0,0,0,0,0,1,0.714286,0.089109,0.450506,0.351577,0.767555,0.689734,0.159898,0.548418,1
