@relation anneal-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute family=- numeric
@attribute family=GB numeric
@attribute family=GK numeric
@attribute family=GS numeric
@attribute family=TN numeric
@attribute family=ZA numeric
@attribute family=ZF numeric
@attribute family=ZH numeric
@attribute family=ZM numeric
@attribute family=ZS numeric
@attribute product-type=C numeric
@attribute product-type=H numeric
@attribute product-type=G numeric
@attribute steel=- numeric
@attribute steel=R numeric
@attribute steel=A numeric
@attribute steel=U numeric
@attribute steel=K numeric
@attribute steel=M numeric
@attribute steel=S numeric
@attribute steel=W numeric
@attribute steel=V numeric
@attribute carbon numeric
@attribute hardness numeric
@attribute temper_rolling=T numeric
@attribute condition=- numeric
@attribute condition=S numeric
@attribute condition=A numeric
@attribute condition=X numeric
@attribute formability=- numeric
@attribute formability=1 numeric
@attribute formability=2 numeric
@attribute formability=3 numeric
@attribute formability=4 numeric
@attribute formability=5 numeric
@attribute strength numeric
@attribute non-ageing=N numeric
@attribute surface-finish=- numeric
@attribute surface-finish=P numeric
@attribute surface-finish=M numeric
@attribute surface-quality=- numeric
@attribute surface-quality=D numeric
@attribute surface-quality=E numeric
@attribute surface-quality=F numeric
@attribute surface-quality=G numeric
@attribute enamelability=- numeric
@attribute enamelability=1 numeric
@attribute enamelability=2 numeric
@attribute enamelability=3 numeric
@attribute enamelability=4 numeric
@attribute enamelability=5 numeric
@attribute bc=Y numeric
@attribute bf=Y numeric
@attribute bt=Y numeric
@attribute bw/me=- numeric
@attribute bw/me=B numeric
@attribute bw/me=M numeric
@attribute bl=Y numeric
@attribute m=Y numeric
@attribute chrom=C numeric
@attribute phos=P numeric
@attribute cbond=Y numeric
@attribute marvi=Y numeric
@attribute exptl=Y numeric
@attribute ferro=Y numeric
@attribute corr=Y numeric
@attribute blue/bright/varn/clean=- numeric
@attribute blue/bright/varn/clean=B numeric
@attribute blue/bright/varn/clean=R numeric
@attribute blue/bright/varn/clean=V numeric
@attribute blue/bright/varn/clean=C numeric
@attribute lustre=Y numeric
@attribute jurofm=Y numeric
@attribute s=Y numeric
@attribute p=Y numeric
@attribute shape=SHEET numeric
@attribute thick numeric
@attribute width numeric
@attribute len numeric
@attribute oil=- numeric
@attribute oil=Y numeric
@attribute oil=N numeric
@attribute bore=0 numeric
@attribute bore=500 numeric
@attribute bore=600 numeric
@attribute bore=760 numeric
@attribute packing=- numeric
@attribute packing=1 numeric
@attribute packing=2 numeric
@attribute packing=3 numeric
@attribute NewNumeric0 numeric
@attribute NewNumeric1 numeric
@attribute NewNumeric2 numeric
@attribute NewNumeric3 numeric
@attribute NewNumeric4 numeric
@attribute NewNumeric5 numeric
@attribute NewNumeric6 numeric
@attribute NewNumeric7 numeric
@attribute NewNumeric8 numeric
@attribute NewNumeric9 numeric
@attribute NewNumeric10 numeric
@attribute NewNumeric11 numeric
@attribute NewNumeric12 numeric
@attribute NewNumeric13 numeric
@attribute NewNumeric14 numeric
@attribute NewNumeric15 numeric
@attribute NewNumeric16 numeric
@attribute NewNumeric17 numeric
@attribute NewNumeric18 numeric
@attribute NewNumeric19 numeric
@attribute NewNumeric20 numeric
@attribute NewNumeric21 numeric
@attribute NewNumeric22 numeric
@attribute NewNumeric23 numeric
@attribute NewNumeric24 numeric
@attribute NewNumeric25 numeric
@attribute NewNumeric26 numeric
@attribute class {1,2,3,4,5,U}

@data
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0.042857,0,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.069149,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.339788,0.688226,0.214081,0.795443,0.05846,0.543786,0.201376,0.545221,0.138005,0.611356,0.262478,0.61114,0.818395,0.467596,0.181097,0.965089,0.656405,0.26047,0.406824,0.393058,0.308915,0.135782,0.837442,0.735567,0.968064,0.264707,0.517418,1
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.852459,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.865675,0.146625,0.875395,0.340498,0.619403,0.905208,0.501817,0.567849,0.778555,0.06534,0.532324,0.97267,0.973077,0.85174,0.219937,0.975802,0.08531,0.29858,0.326935,0.90218,0.418414,0.050837,0.719881,0.046891,0.411193,0.101689,0.13047,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.361702,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.893852,0.860639,0.903066,0.788488,0.968123,0.449427,0.954683,0.436164,0.599584,0.742473,0.156747,0.390629,0.729276,0.88377,0.686112,0.90944,0.170353,0.134635,0.538384,0.168289,0.644873,0.52436,0.400743,0.694706,0.593883,0.779566,0.861465,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.714286,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.361702,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.626628,0.36987,0.383238,0.200643,0.61098,0.847972,0.647623,0.791586,0.041415,0.859042,0.123364,0.476401,0.734459,0.967557,0.444195,0.19148,0.780781,0.175159,0.368012,0.615941,0.222988,0.726336,0.403416,0.335261,0.340843,0.071912,0.491484,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.705882,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.233508,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.310733,0.863905,0.916199,0.237755,0.26852,0.729935,0.375532,0.109948,0.36513,0.722239,0.459808,0.097953,0.502614,0.282955,0.964065,0.239488,0.909129,0.055806,0.091366,0.709992,0.047461,0.965589,0.091644,0.359047,0.429282,0.700636,0.117959,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.12234,0.865574,0,?,?,?,1,0,0,0,?,?,?,?,0.625453,0.827473,0.119449,0.489505,0.479263,0.872093,0.624825,0.376516,0.950613,0.321291,0.939838,0.07791,0.151435,0.553066,0.53281,0.859579,0.62882,0.885216,0.347856,0.676188,0.28744,0.245638,0.039633,0.914388,0.512884,0.330894,0.790638,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.255319,0.098361,0.614754,?,?,?,1,0,0,0,?,?,?,?,0.895329,0.669089,0.331795,0.198217,0.054453,0.23357,0.544194,0.922329,0.700856,0.53632,0.053109,0.48477,0.556661,0.846508,0.016883,0.551681,0.300046,0.312638,0.975817,0.243645,0.851576,0.738255,0.677765,0.307456,0.705762,0.483722,0.520658,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.122074,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.880727,0.744395,0.227573,0.635913,0.270103,0.4505,0.770906,0.905612,0.78233,0.836809,0.637603,0.413989,0.551334,0.645862,0.718908,0.118759,0.829023,0.809726,0.605251,0.588193,0.383803,0.680329,0.125149,0.342204,0.503314,0.370709,0.471764,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0.085714,0,0,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.865574,1,?,?,?,1,0,0,0,?,?,?,?,0.727007,0.025957,0.121308,0.479797,0.952704,0.992056,0.12001,0.425913,0.983039,0.061783,0.542911,0.033276,0.401646,0.091897,0.720011,0.406549,0.221361,0.405574,0.227028,0.748162,0.104339,0.272021,0.632086,0.155186,0.082598,0.799028,0.148749,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.390164,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.775618,0.816211,0.504078,0.525379,0.879988,0.398477,0.84325,0.339368,0.408262,0.139646,0.405083,0.22673,0.196977,0.083636,0.201134,0.895509,0.054233,0.661336,0.332313,0.409989,0.352226,0.392313,0.793624,0.971269,0.526952,0.108422,0.001805,3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.14867,0.013115,0,?,?,?,1,0,0,0,?,?,?,?,0.88344,0.449837,0.305997,0.350114,0.170768,0.387604,0.83876,0.72569,0.555183,0.434155,0.352796,0.630647,0.129267,0.732432,0.299639,0.412789,0.810789,0.588605,0.355359,0.10458,0.295893,0.86265,0.235879,0.407289,0.904663,0.399784,0.281545,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.098361,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.537901,0.959313,0.906508,0.323357,0.858184,0.03218,0.737693,0.090108,0.378275,0.329522,0.871377,0.351896,0.387801,0.09644,0.542531,0.831483,0.242943,0.083561,0.258294,0.840339,0.128824,0.759491,0.523739,0.482073,0.834052,0.053118,0.020732,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.787234,0.4,1,?,?,?,1,0,0,0,?,?,?,?,0.230995,0.572118,0.096944,0.241357,0.307613,0.584215,0.819999,0.870888,0.944968,0.444476,0.082316,0.43758,0.454883,0.92577,0.018816,0.618372,0.510834,0.057864,0.644275,0.777581,0.601393,0.575597,0.428898,0.169346,0.638341,0.966744,0.075602,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.361702,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.252976,0.060685,0.576844,0.93352,0.409313,0.677803,0.541557,0.18826,0.827303,0.908461,0.674056,0.266938,0.646572,0.592519,0.092947,0.722941,0.135422,0.258629,0.120259,0.433362,0.909609,0.958251,0.485855,0.199989,0.785078,0.355447,0.587482,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,0.442857,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.601064,0.836,0,?,?,?,0,1,0,0,?,?,?,?,0.287962,0.595474,0.600887,0.768653,0.477601,0.694937,0.035187,0.416708,0.845343,0.267975,0.000789,0.295184,0.198665,0.14999,0.904615,0.030958,0.918013,0.82795,0.082317,0.230274,0.401415,0.55386,0.031874,0.577115,0.042545,0.94998,0.159582,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.662768,0.017932,0.014512,0.865948,0.103038,0.810952,0.408881,0.736864,0.011641,0.9887,0.232468,0.452707,0.897781,0.487954,0.876585,0.740969,0.870943,0.596691,0.478463,0.250177,0.74724,0.066489,0.554662,0.395325,0.455707,0.358243,0.254802,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,0,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.399934,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.33513,0.594417,0.332473,0.790762,0.201701,0.563874,0.111987,0.78656,0.358878,0.316496,0.180625,0.448428,0.710508,0.57065,0.814427,0.69904,0.852479,0.521489,0.305651,0.670334,0.010297,0.491194,0.65174,0.981045,0.563932,0.511134,0.566587,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.787234,0.098361,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.571606,0.400666,0.613625,0.647585,0.542872,0.300789,0.856336,0.57552,0.253013,0.192024,0.15209,0.622478,0.170768,0.368322,0.648158,0.657305,0.044868,0.85533,0.066608,0.827731,0.588998,0.509873,0.381251,0.781433,0.516757,0.028013,0.544065,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,1,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.095745,0.8,0.155943,?,?,?,1,0,0,0,?,?,?,?,0.952816,0.439278,0.855002,0.81587,0.042656,0.441923,0.649889,0.384792,0.439498,0.382944,0.77479,0.231962,0.860495,0.10263,0.596989,0.376818,0.00808,0.965296,0.674807,0.591878,0.831519,0.765553,0.823399,0.988483,0.975706,0.582109,0.745636,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,1,0,0,0,1,0,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.015957,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.850897,0.514284,0.040711,0.089406,0.986552,0.527629,0.982005,0.282887,0.367213,0.355966,0.40687,0.250069,0.580274,0.498972,0.911107,0.36857,0.50357,0.106911,0.251441,0.99731,0.416398,0.864899,0.897418,0.932038,0.046948,0.517283,0.64134,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.865574,1,0,0,1,1,0,0,0,?,?,?,?,0.001491,0.311551,0.420366,0.561607,0.943681,0.936515,0.285009,0.431283,0.425593,0.809605,0.039208,0.638766,0.360586,0.322204,0.128138,0.437067,0.452708,0.127023,0.831191,0.073642,0.792088,0.73267,0.006089,0.680705,0.967252,0.47665,0.319795,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.399934,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.765586,0.644451,0.002399,0.166026,0.197593,0.51724,0.02938,0.115807,0.423122,0.808715,0.327034,0.907549,0.888725,0.388337,0.02047,0.657218,0.165161,0.345083,0.81717,0.629537,0.666027,0.611512,0.816204,0.489104,0.390423,0.286916,0.490688,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0.4,0,?,?,?,0,0,1,0,?,?,?,?,0.966052,0.594246,0.52312,0.314865,0.748813,0.985449,0.23962,0.202052,0.962126,0.82435,0.609191,0.957022,0.116441,0.702588,0.65204,0.564056,0.731301,0.38788,0.179352,0.690451,0.334104,0.898667,0.68429,0.047812,0.531321,0.455715,0.879103,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,1,0,0,0,1,0,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.042553,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.45446,0.427279,0.076388,0.132965,0.552867,0.656017,0.488757,0.226039,0.922487,0.981802,0.886299,0.558898,0.936811,0.409287,0.08183,0.050829,0.487169,0.197622,0.80229,0.362992,0.783599,0.936345,0.303765,0.214396,0.545935,0.390266,0.721488,3
?,?,?,?,?,?,?,?,?,?,0,0,0,?,?,?,?,?,?,?,?,?,0,0,?,0,1,0,0,0,1,0,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.852459,1,?,?,?,1,0,0,0,?,?,?,?,0.767396,0.445544,0.086059,0.158273,0.996671,0.919966,0.131103,0.112741,0.360121,0.719986,0.2093,0.357995,0.278217,0.194411,0.929789,0.388992,0.969864,0.887969,0.357363,0.821701,0.395888,0.175036,0.504434,0.645804,0.864922,0.801301,0.737021,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.787234,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.81004,0.982596,0.052281,0.957716,0.154621,0.218646,0.23983,0.009381,0.325154,0.54161,0.620802,0.989653,0.349735,0.284466,0.086262,0.026997,0.16044,0.922399,0.473103,0.318165,0.484386,0.70031,0.095964,0.023488,0.359606,0.106344,0.174777,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.852459,1,?,?,?,1,0,0,0,?,?,?,?,0.05949,0.539994,0.30244,0.500691,0.082165,0.978622,0.486435,0.832597,0.677476,0.332192,0.843171,0.999499,0.647003,0.174816,0.967042,0.76904,0.01361,0.01837,0.012259,0.836704,0.366154,0.580518,0.574913,0.00962,0.612061,0.801483,0.049244,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,0,0,1,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.12234,0.4,0.854508,?,?,?,1,0,0,0,?,?,?,?,0.008237,0.006863,0.859475,0.560899,0.777337,0.538404,0.894736,0.958164,0.742241,0.06569,0.118035,0.059377,0.753351,0.915097,0.578433,0.578005,0.852714,0.32223,0.302664,0.470049,0.818044,0.260814,0.095415,0.736762,0.836914,0.510274,0.959598,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.095745,0.399934,0,?,?,?,1,0,0,0,?,?,?,?,0.610058,0.340533,0.454485,0.392313,0.550881,0.556875,0.037163,0.182608,0.147447,0.539933,0.742548,0.786689,0.065287,0.07818,0.573544,0.862533,0.565317,0.495029,0.946509,0.201005,0.596038,0.612818,0.468513,0.646206,0.628191,0.206012,0.537297,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.148936,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.428679,0.023187,0.714624,0.625141,0.409363,0.598796,0.660967,0.122493,0.663879,0.830655,0.64243,0.003274,0.943991,0.18509,0.48981,0.200984,0.626106,0.373029,0.478336,0.998342,0.328564,0.773296,0.447132,0.978711,0.650051,0.42404,0.604067,2
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,0,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.015957,0.865574,0.156148,0,1,0,1,0,0,0,?,?,?,?,0.277444,0.257784,0.774922,0.154062,0.141148,0.532383,0.265737,0.879722,0.386919,0.867482,0.106518,0.925098,0.575556,0.29017,0.196957,0.631879,0.565227,0.619999,0.786071,0.688161,0.593077,0.948539,0.2778,0.784263,0.769073,0.150608,0.80472,3
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,?,?,?,?,?,0,0,0,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.069149,0.8,1,?,?,?,1,0,0,0,?,?,?,?,0.438458,0.488236,0.778081,0.438399,0.775076,0.527168,0.479115,0.688383,0.72116,0.261905,0.479209,0.875245,0.084248,0.094549,0.539168,0.853132,0.139954,0.652554,0.537426,0.535357,0.684357,0.667336,0.399065,0.279905,0.711424,0.62084,0.706537,5
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,1,0,0,0,0,0.785714,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,0,0.335106,0.419672,0,?,?,?,1,0,0,0,?,?,?,?,0.998287,0.181053,0.318141,0.098188,0.216306,0.807162,0.380918,0.52551,0.426459,0.917351,0.320338,0.18981,0.155444,0.936775,0.602914,0.385445,0.699583,0.711032,0.815583,0.165329,0.870483,0.131557,0.204188,0.133599,0.216509,0.852004,0.643516,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,1,0,0,0,0,0,0,0,0.529412,?,0,1,0,0,?,?,?,?,?,?,0,?,?,?,?,0,1,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.361702,0.4,0,?,?,?,1,0,0,0,?,?,?,?,0.349328,0.253547,0.903148,0.986019,0.003286,0.56391,0.531166,0.186736,0.755456,0.503283,0.703429,0.69573,0.689843,0.193862,0.625718,0.929727,0.16344,0.253047,0.139594,0.754246,0.962332,0.21205,0.912403,0.294724,0.939501,0.018733,0.638563,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.122074,0.245902,0.12541,?,?,?,1,0,0,0,?,?,?,?,0.97822,0.007897,0.044789,0.864138,0.165789,0.728537,0.446163,0.497908,0.593332,0.375785,0.780398,0.908759,0.149683,0.192189,0.258376,0.533417,0.203909,0.515901,0.09152,0.525124,0.690752,0.826835,0.513737,0.977263,0.500376,0.987319,0.049968,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,1,0,0,0,0,0,0,0,0,0,?,0,1,0,0,0,0,1,0,0,0,0,?,?,?,?,0,0,1,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.361702,0.245836,1,?,?,?,1,0,0,0,?,?,?,?,0.024681,0.750071,0.139665,0.117104,0.859295,0.686934,0.20027,0.124721,0.293547,0.86259,0.649748,0.456191,0.434832,0.611258,0.842927,0.241731,0.85971,0.913595,0.247434,0.384116,0.995564,0.950844,0.109917,0.186482,0.845765,0.734545,0.011231,3
?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,0,0,0,0,1,0,0,1,0,?,?,?,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0.601064,0.4,0.156148,?,?,?,1,0,0,0,?,?,?,?,0.302828,0.945548,0.817067,0.802079,0.914217,0.874318,0.533003,0.343528,0.70683,0.883861,0.274213,0.865945,0.521841,0.434476,0.166444,0.822632,0.786468,0.08739,0.673452,0.296708,0.71565,0.006502,0.40486,0.113951,0.094998,0.142142,0.883364,3
